Date,Strontia Springs Outflow (cfs),"Adjusted turbidity, Upstream Strontia",Marston WTP Outflow (cfs),"Adjusted TP, MS Above Conf.",Roberts Tunnel Flowrate (cfs),"Adjusted TOC, SP Below Chatfield",South Platte Above Cheesman Flowrate (cfs),"Adjusted turbidity, SP Below Chatfield","Adjusted turbidity, NF Above Conf.","Adjusted TP, Downstream Strontia","Adjusted TOC, NF Above Conf.","Adjusted TP, NF Above Conf.","Adjusted turbidity, MS Above Conf.",FORMATTED_ENTRY
7/30/2019,5.75890177387728,1.6561904242438186,9.814784765851975,0.03367119874824255,2.0,1.8351172787275047,6.19644412779452,2.9963233446658153,1.1604001556598746,1.0019852395958269,0.007626123008450725,0.0007770076208981832,1.8110815301612857,0.6931471805599453
8/1/2019,5.765191102784844,1.70293863659264,9.02939643608586,0.035887124454051116,2.0,1.816590212458495,6.118097198041348,2.990719731730447,1.1939224684724346,1.0019654839364478,0.0,0.0,1.824549292051046,1.0986122886681098
8/1/2019,5.765191102784844,1.70293863659264,9.02939643608586,0.035887124454051116,2.0,1.816590212458495,6.118097198041348,2.990719731730447,1.1939224684724346,1.0019654839364478,0.0,0.0,1.824549292051046,3.258096538021482
8/1/2019,5.765191102784844,1.70293863659264,9.02939643608586,0.035887124454051116,2.0,1.816590212458495,6.118097198041348,2.990719731730447,1.1939224684724346,1.0019654839364478,0.0,0.0,1.824549292051046,1.9459101490553132
8/1/2019,5.765191102784844,1.70293863659264,9.02939643608586,0.035887124454051116,2.0,1.816590212458495,6.118097198041348,2.990719731730447,1.1939224684724346,1.0019654839364478,0.0,0.0,1.824549292051046,1.6094379124341003
8/1/2019,5.765191102784844,1.70293863659264,9.02939643608586,0.035887124454051116,2.0,1.816590212458495,6.118097198041348,2.990719731730447,1.1939224684724346,1.0019654839364478,0.0,0.0,1.824549292051046,0.6931471805599453
8/16/2019,5.117993812416755,2.0319134204440052,9.615092303249096,0.05841180438338137,2.0,1.774490022393241,5.575949103146316,2.6226204308798766,1.2743362393557915,1.0029962526381184,0.14685361518186876,-0.0016843235292840254,1.5948055862202242,1.1631508098056809
8/20/2019,5.4510384535657,2.106881277578439,12.042425004956435,0.06479984410633288,49.69,1.7875320049309567,5.087596335232384,2.3985690655155256,1.2572187075946906,1.0035419360026792,0.2207148268647591,-0.0011303190128048686,1.4271649516701168,2.066862759472976
8/22/2019,5.123963979403259,2.1365704800835283,7.977468270071652,0.06698119942166327,73.72895833,1.793448470204276,5.003946305945459,2.283299809387954,1.2486162751733865,1.003792517562923,0.25028366169764615,-0.0008850920680591584,1.3445911101011803,1.1378330018213911
8/22/2019,5.123963979403259,2.1365704800835283,7.977468270071652,0.06698119942166327,73.72895833,1.793448470204276,5.003946305945459,2.283299809387954,1.2486162751733865,1.003792517562923,0.25028366169764615,-0.0008850920680591584,1.3445911101011803,0.8241754429663494
9/3/2019,5.288267030694535,2.2154101053530595,10.396634070698074,0.06589493217552543,209.3770833,1.8199533750245374,4.77912349311153,1.6591460148861208,1.1975240386208723,1.0049736078497633,0.3427540376518704,0.00010889431336619736,0.9460843426849982,0.47000362924573563
9/10/2019,5.10594547390058,2.1866387058124217,9.07358804442873,0.05396826833617246,157.0875,1.8284640931041858,5.225746673713202,1.5444352204399545,1.1682101218942291,1.0054078437116198,0.33801588809084127,0.0003113979818608917,0.8797958945169961,1.5686159179138452
9/10/2019,5.10594547390058,2.1866387058124217,9.07358804442873,0.05396826833617246,157.0875,1.8284640931041858,5.225746673713202,1.5444352204399545,1.1682101218942291,1.0054078437116198,0.33801588809084127,0.0003113979818608917,0.8797958945169961,2.302585092994046
9/10/2019,5.10594547390058,2.1866387058124217,9.07358804442873,0.05396826833617246,157.0875,1.8284640931041858,5.225746673713202,1.5444352204399545,1.1682101218942291,1.0054078437116198,0.33801588809084127,0.0003113979818608917,0.8797958945169961,2.4849066497880004
9/12/2019,4.9344739331306915,2.168172892533588,7.357309290766564,0.04899091688667081,236.175,1.8299710059213348,5.075173815233827,1.569672992061302,1.1599119246750758,1.005497487454776,0.3289692993504102,0.00031823628824053307,0.8921638764299626,1.9459101490553132
9/12/2019,4.9344739331306915,2.168172892533588,7.357309290766564,0.04899091688667081,236.175,1.8299710059213348,5.075173815233827,1.569672992061302,1.1599119246750758,1.005497487454776,0.3289692993504102,0.00031823628824053307,0.8921638764299626,2.3978952727983707
9/17/2019,4.919980925828125,2.10140582608165,9.67574286553751,0.03354474791290916,265.3875,1.8322827516797187,4.74493212836325,1.7282888066118756,1.1396814538566207,1.0056564628436444,0.2914032170172238,0.00023945857939184883,0.9783279943191177,1.3862943611198906
9/17/2019,4.919980925828125,2.10140582608165,9.67574286553751,0.03354474791290916,265.3875,1.8322827516797187,4.74493212836325,1.7282888066118756,1.1396814538566207,1.0056564628436444,0.2914032170172238,0.00023945857939184883,0.9783279943191177,1.0986122886681098
9/24/2019,4.919980925828125,1.9828759764077024,9.66385016440135,0.013641577307183139,270.49375,1.8515555540999173,4.472780997942346,1.9033182560871917,1.1337346777422097,1.0058267887282961,0.2546018049292449,9.577963851267126e-05,1.0949897844327334,2.772588722239781
