Date ,Waterton Gage (cfs),"Temp Ch, C (high) ","Chatfield, Low Temp (C)","Waterton Gage, High Water Temp (C)","Waterton Gage, Low Water Temp (C)"
1/18/2014,125.0,14.4,-3.3,11.66978,1.12589
1/19/2014,119.0,14.4,-2.8,11.66978,1.42374
1/20/2014,110.0,9.4,-2.2,8.69128,1.7811599999999999
1/21/2014,101.0,18.3,-5.6,13.99301,-0.24421999999999988
1/22/2014,92.8,6.7,-12.8,7.08289,-4.53326
1/23/2014,93.8,-0.6,-14.4,2.73428,-5.4863800000000005
1/24/2014,92.1,16.7,-3.3,13.03989,1.12589
1/25/2014,88.9,18.3,1.7,13.99301,4.10439
1/26/2014,80.5,15.6,-8.3,12.38462,-1.8526100000000008
1/27/2014,75.3,-4.4,-19.4,0.4706199999999998,-8.464879999999999
1/28/2014,70.4,1.7,-12.2,4.10439,-4.175839999999999
1/29/2014,81.0,13.9,-1.7,11.371929999999999,2.07901
1/30/2014,83.7,8.9,-7.8,8.39343,-1.5547600000000004
1/31/2014,91.7,-3.9,-7.2,0.7684699999999998,-1.19734
2/1/2014,86.4,-3.3,-21.1,1.12589,-9.477570000000002
2/2/2014,85.0,2.2,-18.9,4.40224,-8.16703
2/3/2014,99.4,0.6,-17.2,3.4491199999999997,-7.1543399999999995
2/4/2014,97.6,-7.2,-27.8,-1.19734,-13.46876
2/5/2014,90.7,-13.3,-28.3,-4.831110000000001,-13.76661
2/6/2014,90.7,-12.8,-27.2,-4.53326,-13.111340000000002
2/7/2014,90.7,9.4,-21.1,8.69128,-9.477570000000002
2/8/2014,90.8,10.6,-6.1,9.40612,-0.5420699999999998
2/9/2014,94.9,-2.8,-7.2,1.42374,-1.19734
2/10/2014,109.0,2.2,-7.2,4.40224,-1.19734
2/11/2014,125.0,8.3,-6.1,8.036010000000001,-0.5420699999999998
2/12/2014,131.0,9.4,-6.1,8.69128,-0.5420699999999998
2/13/2014,136.0,15.6,-1.1,12.38462,2.4364299999999997
2/14/2014,118.0,15.6,-1.1,12.38462,2.4364299999999997
2/15/2014,98.6,15.6,-1.1,12.38462,2.4364299999999997
2/16/2014,75.8,19.4,-3.9,14.648279999999998,0.7684699999999998
2/17/2014,56.4,17.8,-3.3,13.69516,1.12589
2/18/2014,47.9,17.8,-2.2,13.69516,1.7811599999999999
2/19/2014,41.0,17.2,-6.7,13.337739999999998,-0.8994900000000001
2/20/2014,35.9,3.9,-5.0,5.41493,0.11319999999999997
2/21/2014,45.3,11.1,1.1,9.70397,3.74697
2/22/2014,43.1,11.1,-7.8,9.70397,-1.5547600000000004
2/23/2014,34.8,8.9,-7.8,8.39343,-1.5547600000000004
2/24/2014,34.8,18.9,-8.9,14.35043,-2.21003
2/25/2014,34.7,2.2,-12.8,4.40224,-4.53326
2/26/2014,41.6,10.0,-6.1,9.0487,-0.5420699999999998
2/27/2014,39.0,13.3,-1.7,11.01451,2.07901
2/28/2014,34.4,16.7,-5.6,13.03989,-0.24421999999999988
3/1/2014,34.6,-5.6,-12.8,-0.24421999999999988,-4.53326
3/2/2014,39.2,5.0,-12.8,6.0702,-4.53326
3/3/2014,39.0,16.7,1.7,13.03989,4.10439
3/4/2014,34.5,17.2,-5.6,13.337739999999998,-0.24421999999999988
3/5/2014,35.6,11.7,-2.8,10.06139,1.42374
3/6/2014,34.8,17.8,3.9,13.69516,5.41493
3/7/2014,36.3,6.7,-1.7,7.08289,2.07901
3/8/2014,36.2,8.3,-1.7,8.036010000000001,2.07901
3/9/2014,34.8,23.3,1.7,16.971510000000002,4.10439
3/10/2014,34.8,21.7,0.6,16.01839,3.4491199999999997
3/11/2014,36.1,7.8,-8.9,7.738160000000001,-2.21003
3/12/2014,36.7,12.2,-6.1,10.35924,-0.5420699999999998
3/13/2014,35.2,17.2,-1.7,13.337739999999998,2.07901
3/14/2014,34.6,17.8,0.0,13.69516,3.0917
3/15/2014,34.7,10.0,-4.4,9.0487,0.4706199999999998
3/16/2014,34.1,18.3,-1.7,13.99301,2.07901
3/17/2014,33.0,20.6,-3.3,15.36312,1.12589
3/18/2014,33.8,3.3,-7.2,5.05751,-1.19734
3/19/2014,33.6,14.4,-7.8,11.66978,-1.5547600000000004
3/20/2014,33.3,18.9,-6.1,14.35043,-0.5420699999999998
3/21/2014,33.4,7.8,-6.1,7.738160000000001,-0.5420699999999998
3/22/2014,34.2,0.6,-9.4,3.4491199999999997,-2.5078800000000006
3/23/2014,34.2,16.1,-7.2,12.68247,-1.19734
3/24/2014,33.3,16.1,-7.2,12.68247,-1.19734
3/25/2014,33.1,17.8,-6.7,13.69516,-0.8994900000000001
3/26/2014,33.6,19.4,0.6,14.648279999999998,3.4491199999999997
3/27/2014,42.3,14.4,-2.8,11.66978,1.42374
3/28/2014,34.8,12.2,-2.2,10.35924,1.7811599999999999
3/29/2014,33.5,19.4,4.4,14.648279999999998,5.71278
3/30/2014,33.4,20.6,-1.1,15.36312,2.4364299999999997
3/31/2014,33.8,13.3,-3.9,11.01451,0.7684699999999998
4/1/2014,34.8,15.6,-4.4,12.38462,0.4706199999999998
4/2/2014,38.9,9.4,-1.1,8.69128,2.4364299999999997
4/3/2014,45.0,7.2,-5.0,7.380739999999999,0.11319999999999997
4/4/2014,47.6,10.6,-0.6,9.40612,2.73428
4/5/2014,47.6,13.3,1.7,11.01451,4.10439
4/6/2014,47.6,12.2,0.6,10.35924,3.4491199999999997
4/7/2014,47.3,12.8,0.6,10.716660000000001,3.4491199999999997
4/8/2014,45.8,21.1,3.9,15.66097,5.41493
4/9/2014,45.4,23.9,1.7,17.32893,4.10439
4/10/2014,45.4,22.2,4.4,16.31624,5.71278
4/11/2014,82.8,26.1,5.6,18.639470000000003,6.427619999999999
4/12/2014,148.0,21.7,2.2,16.01839,4.40224
4/13/2014,184.0,2.2,-10.0,4.40224,-2.8653
4/14/2014,264.0,5.6,-7.2,6.427619999999999,-1.19734
4/15/2014,293.0,18.9,-0.6,14.35043,2.73428
4/16/2014,242.0,12.2,0.0,10.35924,3.0917
4/17/2014,155.0,16.7,3.9,13.03989,5.41493
4/18/2014,110.0,26.1,11.7,18.639470000000003,10.06139
4/19/2014,103.0,20.0,7.8,15.0057,7.738160000000001
4/20/2014,104.0,21.1,5.0,15.66097,6.0702
4/21/2014,138.0,19.4,8.9,14.648279999999998,8.39343
4/22/2014,176.0,25.6,7.8,18.341620000000002,7.738160000000001
4/23/2014,175.0,23.3,1.1,16.971510000000002,3.74697
4/24/2014,196.0,18.9,1.7,14.35043,4.10439
4/25/2014,237.0,22.8,4.4,16.67366,5.71278
4/26/2014,236.0,22.8,4.4,16.67366,5.71278
4/27/2014,234.0,11.1,-2.8,9.70397,1.42374
4/28/2014,93.8,13.3,1.7,11.01451,4.10439
4/29/2014,32.5,10.6,-0.6,9.40612,2.73428
4/30/2014,32.8,11.7,-0.6,10.06139,2.73428
5/1/2014,44.9,16.1,2.2,12.68247,4.40224
5/2/2014,41.9,24.4,8.3,17.62678,8.036010000000001
5/3/2014,38.3,26.1,12.8,18.639470000000003,10.716660000000001
5/4/2014,36.9,29.4,11.1,20.60528,9.70397
5/5/2014,47.5,27.8,10.6,19.65216,9.40612
5/6/2014,44.7,24.4,5.6,17.62678,6.427619999999999
5/7/2014,45.0,20.0,1.7,15.0057,4.10439
5/8/2014,42.1,12.8,1.7,10.716660000000001,4.10439
5/9/2014,57.4,17.8,4.4,13.69516,5.71278
5/10/2014,39.0,18.9,2.8,14.35043,4.75966
5/11/2014,43.4,2.8,0.0,4.75966,3.0917
5/12/2014,43.7,4.4,-1.1,5.71278,2.4364299999999997
5/13/2014,47.9,10.0,1.1,9.0487,3.74697
5/14/2014,57.1,12.8,1.1,10.716660000000001,3.74697
5/15/2014,71.9,17.2,4.4,13.337739999999998,5.71278
5/16/2014,67.3,18.9,5.0,14.35043,6.0702
5/17/2014,65.1,20.6,8.3,15.36312,8.036010000000001
5/18/2014,66.0,29.4,11.1,20.60528,9.70397
5/19/2014,65.0,27.8,10.0,19.65216,9.0487
5/20/2014,64.9,26.1,10.0,18.639470000000003,9.0487
5/21/2014,66.8,21.1,10.0,15.66097,9.0487
5/22/2014,65.0,24.4,8.9,17.62678,8.39343
5/23/2014,66.0,22.8,9.4,16.67366,8.69128
5/24/2014,117.0,21.1,8.9,15.66097,8.39343
5/25/2014,364.0,21.7,8.9,16.01839,8.39343
5/26/2014,432.0,23.9,8.3,17.32893,8.036010000000001
5/27/2014,211.0,28.3,12.2,19.95001,10.35924
5/28/2014,149.0,30.6,16.7,21.32012,13.03989
5/29/2014,106.0,30.0,16.1,20.962699999999998,12.68247
5/30/2014,445.0,22.8,8.9,16.67366,8.39343
5/31/2014,923.0,25.0,9.4,17.9842,8.69128
6/1/2014,1080.0,27.8,10.6,19.65216,9.40612
6/2/2014,1050.0,28.9,12.2,20.30743,10.35924
6/3/2014,970.0,32.8,7.2,22.63066,7.380739999999999
6/4/2014,927.0,29.4,7.8,20.60528,7.738160000000001
6/5/2014,903.0,25.6,12.8,18.341620000000002,10.716660000000001
6/6/2014,956.0,26.7,8.9,18.99689,8.39343
6/7/2014,1020.0,21.1,9.4,15.66097,8.69128
6/8/2014,1060.0,18.3,4.4,13.99301,5.71278
6/9/2014,1040.0,20.0,6.7,15.0057,7.08289
6/10/2014,927.0,28.3,14.4,19.95001,11.66978
6/11/2014,603.0,27.2,13.3,19.29474,11.01451
6/12/2014,761.0,23.9,13.3,17.32893,11.01451
6/13/2014,897.0,32.2,14.4,22.27324,11.66978
6/14/2014,864.0,24.4,6.7,17.62678,7.08289
6/15/2014,835.0,24.4,10.6,17.62678,9.40612
6/16/2014,722.0,30.6,12.8,21.32012,10.716660000000001
6/17/2014,484.0,31.7,12.8,21.97539,10.716660000000001
6/18/2014,527.0,26.7,8.3,18.99689,8.036010000000001
6/19/2014,667.0,27.8,12.8,19.65216,10.716660000000001
6/20/2014,529.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
6/21/2014,503.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
6/22/2014,496.0,25.0,8.3,17.9842,8.036010000000001
6/23/2014,367.0,25.6,10.6,18.341620000000002,9.40612
6/24/2014,320.0,25.0,12.2,17.9842,10.35924
6/25/2014,356.0,31.7,9.4,21.97539,8.69128
6/26/2014,442.0,32.8,13.9,22.63066,11.371929999999999
6/27/2014,426.0,27.2,10.6,19.29474,9.40612
6/28/2014,442.0,29.4,11.1,20.60528,9.70397
6/29/2014,428.0,33.3,12.2,22.92851,10.35924
6/30/2014,344.0,32.8,13.9,22.63066,11.371929999999999
7/1/2014,295.0,23.9,15.0,17.32893,12.027199999999999
7/2/2014,271.0,26.1,10.6,18.639470000000003,9.40612
7/3/2014,228.0,32.8,15.6,22.63066,12.38462
7/4/2014,192.0,31.7,15.6,21.97539,12.38462
7/5/2014,310.0,32.8,17.8,22.63066,13.69516
7/6/2014,367.0,34.4,20.6,23.583779999999997,15.36312
7/7/2014,204.0,35.0,16.1,23.9412,12.68247
7/8/2014,266.0,25.6,13.3,18.341620000000002,11.01451
7/9/2014,327.0,33.9,15.6,23.28593,12.38462
7/10/2014,253.0,33.3,17.2,22.92851,13.337739999999998
7/11/2014,240.0,32.2,16.1,22.27324,12.68247
7/12/2014,328.0,26.1,16.1,18.639470000000003,12.68247
7/13/2014,513.0,28.9,14.4,20.30743,11.66978
7/14/2014,391.0,27.8,13.3,19.65216,11.01451
7/15/2014,342.0,25.0,15.0,17.9842,12.027199999999999
7/16/2014,403.0,24.4,12.2,17.62678,10.35924
7/17/2014,488.0,25.0,13.9,17.9842,11.371929999999999
7/18/2014,419.0,27.8,16.7,19.65216,13.03989
7/19/2014,316.0,32.2,20.6,22.27324,15.36312
7/20/2014,216.0,33.3,20.0,22.92851,15.0057
7/21/2014,133.0,33.9,16.7,23.28593,13.03989
7/22/2014,106.0,33.3,17.8,22.92851,13.69516
7/23/2014,69.8,28.3,18.9,19.95001,14.35043
7/24/2014,70.6,33.9,18.3,23.28593,13.99301
7/25/2014,71.9,32.8,24.4,22.63066,17.62678
7/26/2014,71.8,31.1,15.0,21.61797,12.027199999999999
7/27/2014,143.0,27.2,15.0,19.29474,12.027199999999999
7/28/2014,128.0,27.8,16.7,19.65216,13.03989
7/29/2014,88.2,26.7,14.4,18.99689,11.66978
7/30/2014,215.0,15.6,13.3,12.38462,11.01451
7/31/2014,443.0,23.9,13.9,17.32893,11.371929999999999
8/1/2014,503.0,25.0,12.2,17.9842,10.35924
8/2/2014,458.0,28.3,13.9,19.95001,11.371929999999999
8/3/2014,353.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
8/4/2014,204.0,29.4,18.9,20.60528,14.35043
8/5/2014,260.0,27.2,15.0,19.29474,12.027199999999999
8/6/2014,290.0,30.0,15.0,20.962699999999998,12.027199999999999
8/7/2014,244.0,27.2,13.9,19.29474,11.371929999999999
8/8/2014,271.0,28.3,16.1,19.95001,12.68247
8/9/2014,288.0,28.3,13.3,19.95001,11.01451
8/10/2014,292.0,23.9,13.3,17.32893,11.01451
8/11/2014,270.0,29.4,15.6,20.60528,12.38462
8/12/2014,243.0,31.1,17.2,21.61797,13.337739999999998
8/13/2014,177.0,32.2,18.9,22.27324,14.35043
8/14/2014,102.0,28.3,15.0,19.95001,12.027199999999999
8/15/2014,205.0,30.0,16.7,20.962699999999998,13.03989
8/16/2014,296.0,31.7,17.2,21.97539,13.337739999999998
8/17/2014,278.0,32.8,14.4,22.63066,11.66978
8/18/2014,213.0,30.6,13.9,21.32012,11.371929999999999
8/19/2014,173.0,31.7,16.1,21.97539,12.68247
8/20/2014,173.0,28.9,11.7,20.30743,10.06139
8/21/2014,142.0,28.9,15.0,20.30743,12.027199999999999
8/22/2014,87.8,21.1,11.1,15.66097,9.70397
8/23/2014,137.0,26.7,12.2,18.99689,10.35924
8/24/2014,161.0,27.8,11.1,19.65216,9.70397
8/25/2014,113.0,25.0,11.7,17.9842,10.06139
8/26/2014,74.0,25.0,13.9,17.9842,11.371929999999999
8/27/2014,69.3,25.6,10.0,18.341620000000002,9.0487
8/28/2014,112.0,22.2,11.1,16.31624,9.70397
8/29/2014,145.0,26.7,13.3,18.99689,11.01451
8/30/2014,101.0,29.4,15.0,20.60528,12.027199999999999
8/31/2014,104.0,28.9,10.6,20.30743,9.40612
9/1/2014,78.3,26.7,6.1,18.99689,6.72547
9/2/2014,77.9,31.1,7.8,21.61797,7.738160000000001
9/3/2014,86.3,34.4,15.6,23.583779999999997,12.38462
9/4/2014,67.8,23.3,11.7,16.971510000000002,10.06139
9/5/2014,69.4,18.3,9.4,13.99301,8.69128
9/6/2014,67.6,21.7,11.7,16.01839,10.06139
9/7/2014,67.6,27.2,16.1,19.29474,12.68247
9/8/2014,67.6,26.7,12.2,18.99689,10.35924
9/9/2014,67.8,23.9,11.7,17.32893,10.06139
9/10/2014,71.5,21.7,10.6,16.01839,9.40612
9/11/2014,68.2,11.1,0.0,9.70397,3.0917
9/12/2014,70.0,8.3,0.0,8.036010000000001,3.0917
9/13/2014,67.6,28.3,3.3,19.95001,5.05751
9/14/2014,67.5,28.9,7.8,20.30743,7.738160000000001
9/15/2014,64.8,22.8,8.3,16.67366,8.036010000000001
9/16/2014,62.5,30.0,12.8,20.962699999999998,10.716660000000001
9/17/2014,78.1,31.1,12.2,21.61797,10.35924
9/18/2014,62.0,31.7,15.6,21.97539,12.38462
9/19/2014,34.8,30.6,13.9,21.32012,11.371929999999999
9/20/2014,36.7,26.1,11.1,18.639470000000003,9.70397
9/21/2014,43.5,25.0,12.8,17.9842,10.716660000000001
9/22/2014,73.0,26.1,11.7,18.639470000000003,10.06139
9/23/2014,80.4,26.7,13.9,18.99689,11.371929999999999
9/24/2014,60.3,28.3,11.1,19.95001,9.70397
9/25/2014,37.8,31.1,13.9,21.61797,11.371929999999999
9/26/2014,35.6,31.1,16.1,21.61797,12.68247
9/27/2014,36.7,29.4,10.6,20.60528,9.40612
9/28/2014,37.4,21.1,10.0,15.66097,9.0487
9/29/2014,40.6,16.1,2.8,12.68247,4.75966
9/30/2014,59.9,20.0,3.9,15.0057,5.41493
10/1/2014,107.0,19.4,2.8,14.648279999999998,4.75966
10/2/2014,180.0,18.3,1.1,13.99301,3.74697
10/3/2014,188.0,17.8,1.1,13.69516,3.74697
10/4/2014,82.3,25.0,6.7,17.9842,7.08289
10/5/2014,35.6,23.9,8.3,17.32893,8.036010000000001
10/6/2014,34.6,27.2,7.2,19.29474,7.380739999999999
10/7/2014,35.8,27.2,10.0,19.29474,9.0487
10/8/2014,36.7,24.4,10.0,17.62678,9.0487
10/9/2014,38.8,16.1,8.3,12.68247,8.036010000000001
10/10/2014,38.0,13.3,5.0,11.01451,6.0702
10/11/2014,36.8,21.7,1.7,16.01839,4.10439
10/12/2014,37.9,14.4,2.2,11.66978,4.40224
10/13/2014,37.7,15.6,2.2,12.38462,4.40224
10/14/2014,37.1,24.4,8.3,17.62678,8.036010000000001
10/15/2014,37.0,28.9,7.2,20.30743,7.380739999999999
10/16/2014,37.8,23.3,4.4,16.971510000000002,5.71278
10/17/2014,38.7,21.1,5.0,15.66097,6.0702
10/18/2014,38.8,23.9,8.9,17.32893,8.39343
10/19/2014,38.8,23.9,8.9,17.32893,8.39343
10/20/2014,38.8,25.6,10.0,18.341620000000002,9.0487
10/21/2014,40.0,25.0,6.7,17.9842,7.08289
10/22/2014,39.2,22.2,5.0,16.31624,6.0702
10/23/2014,38.9,23.3,8.3,16.971510000000002,8.036010000000001
10/24/2014,39.3,28.3,7.8,19.95001,7.738160000000001
10/25/2014,40.3,26.7,9.4,18.99689,8.69128
10/26/2014,40.6,26.1,0.6,18.639470000000003,3.4491199999999997
10/27/2014,40.9,10.0,-2.2,9.0487,1.7811599999999999
10/28/2014,40.3,16.7,-2.8,13.03989,1.42374
10/29/2014,39.5,22.8,-2.8,16.67366,1.42374
10/30/2014,36.8,18.3,-1.7,13.99301,2.07901
10/31/2014,36.8,15.0,-2.2,12.027199999999999,1.7811599999999999
11/1/2014,34.8,22.8,5.0,16.67366,6.0702
11/2/2014,34.8,18.3,3.3,13.99301,5.05751
11/3/2014,34.9,18.3,-2.8,13.99301,1.42374
11/4/2014,34.8,18.9,-2.8,14.35043,1.42374
11/5/2014,35.1,19.4,-1.7,14.648279999999998,2.07901
11/6/2014,34.3,22.2,1.1,16.31624,3.74697
11/7/2014,36.9,21.7,-0.6,16.01839,2.73428
11/8/2014,33.8,20.6,-1.1,15.36312,2.4364299999999997
11/9/2014,33.2,22.8,1.7,16.67366,4.10439
11/10/2014,33.5,7.2,-10.0,7.380739999999999,-2.8653
11/11/2014,34.8,-8.3,-16.7,-1.8526100000000008,-6.856490000000001
11/12/2014,34.6,-7.8,-23.9,-1.5547600000000004,-11.145529999999999
11/13/2014,43.4,-8.3,-21.1,-1.8526100000000008,-9.477570000000002
11/14/2014,62.9,6.7,-13.3,7.08289,-4.831110000000001
11/15/2014,72.6,-5.6,-22.8,-0.24421999999999988,-10.490260000000001
11/16/2014,80.0,2.8,-22.8,4.75966,-10.490260000000001
11/17/2014,81.8,6.1,-11.1,6.72547,-3.5205699999999998
11/18/2014,88.0,8.9,-4.4,8.39343,0.4706199999999998
11/19/2014,87.7,10.6,-5.6,9.40612,-0.24421999999999988
11/20/2014,81.5,10.0,-1.7,9.0487,2.07901
11/21/2014,74.4,14.4,-0.6,11.66978,2.73428
11/22/2014,50.1,18.9,0.0,14.35043,3.0917
11/23/2014,50.0,5.6,-7.2,6.427619999999999,-1.19734
11/24/2014,47.9,6.1,-5.0,6.72547,0.11319999999999997
11/25/2014,43.1,8.9,-5.6,8.39343,-0.24421999999999988
11/26/2014,43.1,9.4,-3.9,8.69128,0.7684699999999998
