,Date,"Adjusted TOC, MS above Conf.","Adjusted TP, MS above Conf.","Adjusted turbidity, MS above Conf.","Adjusted TOC, NF Above Conf.","Adjusted TP, NF Above Conf.","Adjusted turbidity, NF Above Conf.","Adjusted TOC, Downstream Strontia","Adjusted TP, Downstream Strontia","Adjusted turbidity, Downstream Strontia","Adjusted TOC, Upstream Strontia","Adjusted TP, Upstream Strontia","Adjusted turbidity, Upstream Strontia","Adjusted TOC, SP Below Chatfield","Adjusted TP, SP Below Chatfield","Adjusted turbidity, SP Below Chatfield"
0,10/3/2019,3.9,0.015,0.88,2.2,0.0,1.8,2.8,0.0,2.5,2.7,0.012,1.3,3.8,0.019,7.4
1,10/4/2019,3.856276872,0.014042852,0.858138436,2.199746289,0.0,1.80638099,2.750443621,0.000924522,2.475848128,2.668095052,0.011545321,1.3,3.851047916,0.019003806,7.049615899
2,10/5/2019,3.813845495,0.013127312,0.836922748,2.198990904,0.0,1.812484589,2.702975252,0.001808855,2.45192091,2.637577053,0.011096589,1.3,3.899876716,0.019015136,6.712453546
3,10/6/2019,3.772691003,0.012252455,0.816345502,2.197742469,0.0,1.818316964,2.657549998,0.00265389,2.428216927,2.60841518,0.010653984,1.3,3.946535711,0.019033863,6.388264797
4,10/7/2019,3.732798527,0.011417358,0.796399263,2.196009607,0.0,1.823884277,2.614122964,0.003460521,2.40473476,2.580578614,0.010217689,1.3,3.991074217,0.019059856,6.076801507
5,10/8/2019,3.694153197,0.010621096,0.777076599,2.193800942,0.0,1.829192693,2.572649256,0.004229641,2.381472992,2.554036533,0.009787886,1.3,4.033541547,0.019092986,5.77781553
6,10/9/2019,3.656740148,0.009862743,0.758370074,2.191125097,0.0,1.834248377,2.53308398,0.004962144,2.358430203,2.528758116,0.009364756,1.3,4.073987014,0.019133124,5.491058722
7,10/10/2019,3.620544509,0.009141376,0.740272254,2.187990695,0.0,1.839057492,2.495382242,0.005658922,2.335604976,2.504712542,0.008948481,1.3,4.112459933,0.01918014,5.216282938
8,10/11/2019,3.585551413,0.00845607,0.722775707,2.18440636,0.0,1.843626202,2.459499147,0.006320869,2.312995893,2.48186899,0.008539244,1.3,4.149009616,0.019233905,4.953240032
9,10/12/2019,3.551745992,0.007805899,0.705872996,2.180380715,0.0,1.847960672,2.425389801,0.006948877,2.290601534,2.460196638,0.008137226,1.3,4.183685378,0.019294289,4.701681861
10,10/13/2019,3.519113377,0.00718994,0.689556689,2.175922383,0.0,1.852067067,2.393009309,0.007543841,2.268420483,2.439664667,0.007742609,1.3,4.216536533,0.019361164,4.461360277
11,10/14/2019,3.4876387,0.006607268,0.67381935,2.171039989,0.0,1.855951549,2.362312777,0.008106652,2.246451319,2.420242254,0.007355575,1.3,4.247612394,0.0194344,4.232027137
12,10/15/2019,3.457307094,0.006056957,0.658653547,2.165742154,0.0,1.859620284,2.333255312,0.008638204,2.224692626,2.401898578,0.006976307,1.3,4.276962275,0.019513868,4.013434296
13,10/16/2019,3.428103689,0.005538085,0.644051844,2.160037503,0.0,1.863079436,2.305792017,0.00913939,2.203142985,2.384602819,0.006604984,1.3,4.304635489,0.019599437,3.805333609
14,10/17/2019,3.400013617,0.005049725,0.630006809,2.153934659,0.0,1.866335169,2.279878,0.009611103,2.181800977,2.368324156,0.006241791,1.3,4.330681351,0.01969098,3.60747693
15,10/18/2019,3.373022011,0.004590953,0.616511006,2.147442245,0.0,1.869393647,2.255468366,0.010054237,2.160665184,2.353031766,0.005886908,1.3,4.355149174,0.019788366,3.419616114
16,10/19/2019,3.347114002,0.004160845,0.603557001,2.140568885,0.0,1.872261034,2.23251822,0.010469684,2.139734188,2.33869483,0.005540517,1.3,4.378088272,0.019891467,3.241503017
17,10/20/2019,3.322274722,0.003758476,0.591137361,2.133323202,0.0,1.874943495,2.210982668,0.010858337,2.119006571,2.325282527,0.005202801,1.3,4.399547958,0.020000152,3.072889494
18,10/21/2019,3.298489303,0.003382921,0.579244651,2.12571382,0.0,1.877447193,2.190816816,0.011221091,2.098480913,2.312764034,0.004873941,1.3,4.419577546,0.020114293,2.913527399
19,10/22/2019,3.275742875,0.003033256,0.567871438,2.117749361,0.0,1.879778294,2.171975769,0.011558837,2.078155798,2.301108531,0.00455412,1.3,4.43822635,0.02023376,2.763168588
20,10/23/2019,3.254020573,0.002708556,0.557010286,2.10943845,0.0,1.88194296,2.154414633,0.011872469,2.058029806,2.290285198,0.004243518,1.3,4.455543684,0.020358423,2.621564916
21,10/24/2019,3.233307526,0.002407896,0.546653763,2.100789709,0.0,1.883947358,2.138088514,0.01216288,2.03810152,2.280263212,0.003942318,1.3,4.471578861,0.020488154,2.488468236
22,10/25/2019,3.213588866,0.002130353,0.536794433,2.091811762,0.0,1.885797649,2.122952517,0.012430963,2.01836952,2.271011753,0.003650703,1.3,4.486381195,0.020622824,2.363630406
23,10/26/2019,3.194849727,0.001875,0.527424863,2.082513233,0.0,1.8875,2.108961749,0.012677612,1.998832389,2.2625,0.003368852,1.3,4.5,0.020762302,2.246803279
24,10/27/2019,3.177075238,0.001640914,0.518537619,2.072902744,0.0,1.889060574,2.096071314,0.012903718,1.979488709,2.254697132,0.00309695,1.3,4.512484589,0.020906459,2.13773871
25,10/28/2019,3.160250533,0.00142717,0.510125267,2.062988919,0.0,1.890485535,2.084236318,0.013110177,1.96033706,2.247572327,0.002835177,1.3,4.523884277,0.021055166,2.036188555
26,10/29/2019,3.144360743,0.001232843,0.502180371,2.052780382,0.0,1.891781047,2.073411867,0.01329788,1.941376025,2.241094765,0.002583715,1.3,4.534248377,0.021208294,1.941904668
27,10/30/2019,3.129390999,0.001057009,0.4946955,2.042285755,0.0,1.892953275,2.063553067,0.01346772,1.922604186,2.235233624,0.002342747,1.3,4.543626202,0.021365714,1.854638905
28,10/31/2019,3.115326434,0.000898743,0.487663217,2.031513663,0.0,1.894008383,2.054615023,0.013620592,1.904020124,2.229958083,0.002112454,1.3,4.552067067,0.021527295,1.77414312
29,11/1/2019,3.102152179,0.00075712,0.481076089,2.020472729,0.0,1.894952536,2.046552841,0.013757387,1.88562242,2.225237322,0.001893018,1.3,4.559620284,0.021692909,1.700169169
30,11/2/2019,3.089853366,0.000631216,0.474926683,2.009171575,0.0,1.895791896,2.039321626,0.013878999,1.867409657,2.221040519,0.001684621,1.3,4.566335169,0.021862426,1.632468906
31,11/3/2019,3.078415127,0.000520106,0.469207563,1.997618825,0.0,1.896532629,2.032876485,0.013986322,1.849380416,2.217336854,0.001487445,1.3,4.572261034,0.022035718,1.570794187
32,11/4/2019,3.067822593,0.000422865,0.463911296,1.985823104,0.0,1.897180899,2.027172523,0.014080248,1.831533278,2.214095504,0.001301672,1.3,4.577447193,0.022212653,1.514896866
33,11/5/2019,3.058060896,0.000338569,0.459030448,1.973793033,0.0,1.89774287,2.022164845,0.01416167,1.813866826,2.21128565,0.001127483,1.3,4.58194296,0.022393105,1.464528798
34,11/6/2019,3.049115169,0.000266294,0.454557585,1.961537237,0.0,1.898224706,2.017808558,0.014231482,1.796379642,2.208876469,0.000965061,1.3,4.585797649,0.022576941,1.419441839
35,11/7/2019,3.040970543,0.000205114,0.450485271,1.949064339,0.0,1.898632572,2.014058766,0.014290576,1.779070306,2.206837141,0.000814588,1.3,4.589060574,0.022764035,1.379387843
36,11/8/2019,3.033612149,0.000154105,0.446806074,1.936382962,0.0,1.898972631,2.010870576,0.014339847,1.761937401,2.205136846,0.000676245,1.3,4.591781047,0.022954256,1.344118666
37,11/9/2019,3.02702512,0.000112343,0.44351256,1.923501729,0.0,1.899251048,2.008199093,0.014380186,1.744979508,2.20374476,0.000550214,1.3,4.594008383,0.023147474,1.313386161
38,11/10/2019,3.021194587,7.89e-05,0.440597293,1.910429265,0.0,1.899473987,2.005999422,0.014412487,1.728195209,2.202630065,0.000436677,1.3,4.595791896,0.023343561,1.286942186
39,11/11/2019,3.016105682,5.29e-05,0.438052841,1.897174192,0.0,1.899647612,2.004226671,0.014437643,1.711583085,2.201761938,0.000335816,1.3,4.597180899,0.023542387,1.264538593
40,11/12/2019,3.011743536,3.33e-05,0.435871768,1.883745133,0.0,1.899778088,2.002835943,0.014456547,1.695141719,2.201109559,0.000247814,1.3,4.598224706,0.023743823,1.245927239
41,11/13/2019,3.008093283,1.93e-05,0.434046641,1.870150713,0.0,1.899871579,2.001782345,0.014470092,1.678869692,2.200642106,0.000172851,1.3,4.598972631,0.023947739,1.230859979
42,11/14/2019,3.005140052,9.86e-06,0.432570026,1.856399554,0.0,1.899934248,2.001020983,0.014479172,1.662765586,2.200328758,0.000111109,1.3,4.599473987,0.024154007,1.219088666
43,11/15/2019,3.002868977,4.16e-06,0.431434489,1.84250028,0.0,1.899972261,2.000506961,0.01448468,1.646827982,2.200138695,6.28e-05,1.3,4.599778088,0.024362496,1.210365157
44,11/16/2019,3.001265189,1.23e-06,0.430632594,1.828461514,0.0,1.899991781,2.000195387,0.014487508,1.631055461,2.200041095,2.8e-05,1.3,4.599934248,0.024573077,1.204441307
45,11/17/2019,3.000313819,1.54e-07,0.43015691,1.814291879,0.0,1.899998973,2.000041364,0.01448855,1.615446607,2.200005137,7.04e-06,1.3,4.599991781,0.024785622,1.201068969
46,11/18/2019,3.0,0.0,0.43,1.8,0.0,1.9,2.0,0.014488699,1.6,2.2,0.0,1.3,4.6,0.025,1.2
47,11/19/2019,3.002548148,0.00017837,0.431011163,1.783740462,0.0,1.89270641,2.00389005,0.014304102,1.584066397,2.206001464,0.0,1.3344,4.57197037,0.025263953,1.230577778
48,11/20/2019,3.009718519,0.000680296,0.433882733,1.763973047,0.0,1.872020634,2.014956692,0.013784656,1.567198401,2.222926072,0.0,1.4312,4.493096296,0.025614912,1.316622222
49,11/21/2019,3.0208,0.001456,0.438371831,1.741164173,0.0,1.839735163,2.032294669,0.012981874,1.549697364,2.24915415,0.0,1.5808,4.3712,0.026037284,1.4496
50,11/22/2019,3.035081481,0.002455704,0.444235576,1.715780259,0.0,1.797642488,2.05499872,0.011947274,1.53186464,2.283066023,0.0,1.7736,4.214103704,0.026515475,1.620977778
51,11/23/2019,3.051851852,0.00362963,0.45123109,1.688287721,0.0,1.747535099,2.082163585,0.01073237,1.514001579,2.323042014,0.0,2.0,4.02962963,0.027033893,1.822222222
52,11/24/2019,3.0704,0.004928,0.459115493,1.659152978,0.0,1.691205489,2.112884006,0.009388677,1.496409535,2.367462451,0.0,2.2504,3.8256,0.027576944,2.0448
53,11/25/2019,3.090014815,0.006301037,0.467645905,1.628842448,0.0,1.630446147,2.146254724,0.007967711,1.479389859,2.414707656,0.0,2.5152,3.609837037,0.028129035,2.280177778
54,11/26/2019,3.109985185,0.007698963,0.476579447,1.597822549,0.0,1.567049565,2.181370478,0.006520988,1.463243905,2.463157956,0.0,2.7848,3.390162963,0.028674572,2.519822222
55,11/27/2019,3.1296,0.009072,0.485673239,1.566559697,0.0,1.502808233,2.21732601,0.005100022,1.448273023,2.511193676,0.0,3.0496,3.1744,0.029197963,2.7552
56,11/28/2019,3.148148148,0.01037037,0.494684403,1.535520312,0.0,1.439514643,2.253216059,0.003756329,1.434778567,2.55719514,0.0,3.3,2.97037037,0.029683613,2.977777778
57,11/29/2019,3.164918519,0.011544296,0.503370057,1.50517081,0.0,1.378961286,2.288135368,0.002541425,1.423061889,2.599542673,0.0,3.5264,2.785896296,0.03011593,3.179022222
58,11/30/2019,3.1792,0.012544,0.511487324,1.47597761,0.0,1.322940652,2.321178675,0.001506825,1.413424341,2.636616601,0.0,3.7192,2.6288,0.030479321,3.3504
59,12/1/2019,3.190281481,0.013319704,0.518793323,1.44840713,0.0,1.273245232,2.351440723,0.000704043,1.406167275,2.666797248,0.0,3.8688,2.506903704,0.030758192,3.483377778
60,12/2/2019,3.197451852,0.01382163,0.525045175,1.422925788,0.0,1.231667518,2.378016251,0.000184597,1.401592044,2.688464939,0.0,3.9656,2.42802963,0.030936949,3.569422222
61,12/3/2019,3.2,0.014,0.53,1.4,0.0,1.2,2.4,0.0,1.4,2.7,0.0,4.0,2.4,0.031,3.6
62,12/4/2019,3.199759767,0.013966367,0.534141722,1.378276663,0.0,1.173962687,2.419495321,0.0,1.400240233,2.705768434,0.0,3.992432653,2.403123032,0.030967502,3.597961338
63,12/5/2019,3.199057726,0.013868082,0.538121425,1.356133502,0.0,1.148103544,2.439179077,0.0,1.400942274,2.711224577,0.0,3.970318367,2.412249563,0.030872487,3.591989155
64,12/6/2019,3.197921866,0.013709061,0.541946968,1.333633175,0.0,1.122456991,2.459006278,0.0,1.402078134,2.716381249,0.0,3.934538776,2.427015743,0.030718674,3.582299159
65,12/7/2019,3.196380175,0.013493224,0.545626211,1.310838345,0.0,1.097057453,2.478931937,0.0,1.403619825,2.721251274,0.0,3.88597551,2.447057726,0.030509779,3.569107055
66,12/8/2019,3.194460641,0.01322449,0.549167013,1.287811671,0.0,1.071939351,2.498911062,0.0,1.405539359,2.725847472,0.0,3.825510204,2.472011662,0.030249522,3.552628549
67,12/9/2019,3.192191254,0.012906776,0.552577234,1.264615813,0.0,1.047137107,2.518898666,0.0,1.407808746,2.730182665,0.0,3.75402449,2.501513703,0.02994162,3.533079349
68,12/10/2019,3.1896,0.012544,0.555864734,1.241313433,0.0,1.022685146,2.538849758,0.0,1.4104,2.734269676,0.0,3.6724,2.5352,0.029589792,3.510675159
69,12/11/2019,3.186714869,0.012140082,0.559037372,1.21796719,0.0,0.998617888,2.558719349,0.0,1.413285131,2.738121326,0.0,3.581518367,2.572706706,0.029197756,3.485631687
70,12/12/2019,3.183563848,0.011698939,0.562103008,1.194639746,0.0,0.974969757,2.57846245,0.0,1.416436152,2.741750436,0.0,3.482261224,2.613669971,0.028769229,3.458164639
71,12/13/2019,3.180174927,0.01122449,0.565069502,1.17139376,0.0,0.951775175,2.598034072,0.0,1.419825073,2.745169828,0.0,3.375510204,2.657725948,0.02830793,3.428489722
72,12/14/2019,3.176576093,0.010720653,0.567944713,1.148291893,0.0,0.929068565,2.617389225,0.0,1.423423907,2.748392325,0.0,3.262146939,2.704510787,0.027817578,3.39682264
73,12/15/2019,3.172795335,0.010191347,0.570736501,1.125396806,0.0,0.906884349,2.636482919,0.0,1.427204665,2.751430747,0.0,3.143053061,2.753660641,0.027301889,3.363379102
74,12/16/2019,3.168860641,0.00964049,0.573452725,1.102771159,0.0,0.885256949,2.655270167,0.0,1.431139359,2.754297917,0.0,3.019110204,2.804811662,0.026764583,3.328374812
75,12/17/2019,3.1648,0.009072,0.576101245,1.080477612,0.0,0.864220789,2.673705977,0.0,1.4352,2.757006657,0.0,2.8912,2.8576,0.026209376,3.292025478
76,12/18/2019,3.160641399,0.008489796,0.578689921,1.058578826,0.0,0.843810291,2.691745362,0.0,1.439358601,2.759569787,0.0,2.760204082,2.911661808,0.025639989,3.254546805
77,12/19/2019,3.156412828,0.007897796,0.581226613,1.037137461,0.0,0.824059876,2.709343331,0.0,1.443587172,2.76200013,0.0,2.627004082,2.966633236,0.025060138,3.2161545
78,12/20/2019,3.152142274,0.007299918,0.583719179,1.016216179,0.0,0.805003969,2.726454895,0.0,1.447857726,2.764310508,0.0,2.492481633,3.022150437,0.024473541,3.17706427
79,12/21/2019,3.147857726,0.006700082,0.58617548,0.995877638,0.0,0.786676991,2.743035065,0.0,1.452142274,2.766513742,0.0,2.357518367,3.077849563,0.023883918,3.13749182
80,12/22/2019,3.143587172,0.006102204,0.588603376,0.9761845,0.0,0.769113365,2.759038852,0.0,1.456412828,2.768622654,0.0,2.222995918,3.133366764,0.023294985,3.097652857
81,12/23/2019,3.139358601,0.005510204,0.591010726,0.957199426,0.0,0.752347514,2.774421266,0.0,1.460641399,2.770650066,0.0,2.089795918,3.188338192,0.022710461,3.057763087
82,12/24/2019,3.1352,0.004928,0.593405389,0.938985075,0.0,0.736413859,2.789137318,0.0,1.4648,2.772608799,0.0,1.9588,3.2424,0.022134065,3.018038217
83,12/25/2019,3.131139359,0.00435951,0.595795225,0.921604108,0.0,0.721346824,2.803142019,0.0,1.468860641,2.774511676,0.0,1.830889796,3.295188338,0.021569513,2.978693952
84,12/26/2019,3.127204665,0.003808653,0.598188094,0.905119185,0.0,0.707180831,2.816390379,0.0,1.472795335,2.776371517,0.0,1.706946939,3.346339359,0.021020525,2.939945999
85,12/27/2019,3.123423907,0.003279347,0.600591856,0.889592968,0.0,0.693950303,2.828837408,0.0,1.476576093,2.778201146,0.0,1.587853061,3.395489213,0.020490819,2.902010065
86,12/28/2019,3.119825073,0.00277551,0.60301437,0.875088116,0.0,0.681689662,2.840438118,0.0,1.480174927,2.780013382,0.0,1.474489796,3.442274052,0.019984112,2.865101855
87,12/29/2019,3.116436152,0.002301061,0.605463496,0.86166729,0.0,0.67043333,2.85114752,0.0,1.483563848,2.781821049,0.0,1.367738776,3.486330029,0.019504122,2.829437076
88,12/30/2019,3.113285131,0.001859918,0.607947093,0.849393151,0.0,0.660215731,2.860920623,0.0,1.486714869,2.783636968,0.0,1.268481633,3.527293294,0.019054568,2.795231435
89,12/31/2019,3.1104,0.001456,0.610473022,0.838328358,0.0,0.651071286,2.869712439,0.0,1.4896,2.785473961,0.0,1.1776,3.5648,0.018639169,2.762700637
90,1/1/2020,3.107808746,0.001093224,0.613049141,0.828535573,0.0,0.643034419,2.877477979,0.0,1.492191254,2.787344849,0.0,1.09597551,3.598486297,0.018261641,2.732060389
91,1/2/2020,3.105539359,0.00077551,0.61568331,0.820077455,0.0,0.636139552,2.884172252,0.0,1.494460641,2.789262455,0.0,1.024489796,3.627988338,0.017925703,2.703526397
92,1/3/2020,3.103619825,0.000506776,0.618383389,0.813016666,0.0,0.630421106,2.88975027,0.0,1.496380175,2.791239599,0.0,0.96402449,3.652942274,0.017635074,2.677314367
93,1/4/2020,3.102078134,0.000290939,0.621157239,0.807415865,0.0,0.625913506,2.894167043,0.0,1.497921866,2.793289104,0.0,0.915461224,3.672984257,0.017393471,2.653640007
94,1/5/2020,3.100942274,0.000131918,0.624012717,0.803337714,0.0,0.622651173,2.897377582,0.0,1.499057726,2.795423791,0.0,0.879681633,3.687750437,0.017204612,2.632719021
95,1/6/2020,3.100240233,3.36e-05,0.626957684,0.800844872,0.0,0.62066853,2.899336897,0.0,1.499759767,2.797656483,0.0,0.857567347,3.696876968,0.017072216,2.614767117
96,1/7/2020,3.1,0.0,0.63,0.8,0.0,0.62,2.9,0.0,1.5,2.8,0.0,0.85,3.7,0.017,2.6
97,1/8/2020,3.100036945,1.57e-05,0.633015961,0.8,0.0,0.621524392,2.9,4.08e-06,1.499876752,2.802349495,1.05e-05,0.850215553,3.7,0.016959533,2.586933539
98,1/9/2020,3.100148505,6.18e-05,0.63588395,0.8,0.0,0.626039018,2.9,1.63e-05,1.499513808,2.80459543,4.15e-05,0.850863337,3.7,0.016919905,2.573945169
99,1/10/2020,3.100335766,0.000137041,0.638614959,0.8,0.0,0.633456052,2.9,3.68e-05,1.498921368,2.806743595,9.22e-05,0.851945043,3.7,0.016881116,2.561042945
100,1/11/2020,3.100599813,0.000240231,0.641219976,0.8,0.0,0.64368767,2.9,6.54e-05,1.498109631,2.808799779,0.000161999,0.853462361,3.7,0.016843164,2.548234923
101,1/12/2020,3.100941731,0.000370053,0.643709993,0.8,0.0,0.656646044,2.9,0.000102205,1.497088798,2.810769772,0.000250043,0.85541698,3.7,0.01680605,2.535529159
102,1/13/2020,3.101362607,0.000525233,0.646096,0.8,0.0,0.672243351,2.9,0.000147239,1.495869068,2.812659362,0.000355628,0.857810591,3.7,0.016769775,2.52293371
103,1/14/2020,3.101863526,0.000704497,0.648388986,0.8,0.0,0.690391765,2.9,0.000200494,1.494460641,2.814474338,0.000478012,0.860644882,3.7,0.016734336,2.51045663
104,1/15/2020,3.102445575,0.000906572,0.650599943,0.8,0.0,0.71100346,2.9,0.000261981,1.492873718,2.81622049,0.000616459,0.863921544,3.7,0.016699735,2.498105977
105,1/16/2020,3.103109838,0.001130183,0.652739859,0.8,0.0,0.733990611,2.9,0.000331711,1.491118497,2.817903608,0.000770227,0.867642267,3.7,0.016665972,2.485889805
106,1/17/2020,3.103857401,0.001374056,0.654819727,0.8,0.0,0.759265393,2.9,0.000409694,1.489205178,2.81952948,0.000938579,0.87180874,3.7,0.016633046,2.473816171
107,1/18/2020,3.104689351,0.001636918,0.656850535,0.8,0.0,0.786739979,2.9,0.00049594,1.487143962,2.821103895,0.001120774,0.876422653,3.7,0.016600956,2.461893131
108,1/19/2020,3.105606773,0.001917495,0.658843275,0.8,0.0,0.816326545,2.9,0.000590461,1.484945048,2.822632643,0.001316075,0.881485697,3.7,0.016569703,2.45012874
109,1/20/2020,3.106610753,0.002214513,0.660808936,0.8,0.0,0.847937266,2.9,0.000693266,1.482618637,2.824121513,0.001523741,0.88699956,3.7,0.016539287,2.438531055
110,1/21/2020,3.107702376,0.002526698,0.662758508,0.8,0.0,0.881484315,2.9,0.000804366,1.480174927,2.825576295,0.001743034,0.892965933,3.7,0.016509707,2.427108132
111,1/22/2020,3.108882728,0.002852776,0.664702982,0.8,0.0,0.916879867,2.9,0.000923772,1.477624119,2.827002777,0.001973215,0.899386506,3.7,0.016480964,2.415868025
112,1/23/2020,3.110152895,0.003191473,0.666653349,0.8,0.0,0.954036098,2.9,0.001051494,1.474976413,2.828406748,0.002213543,0.906262968,3.7,0.016453056,2.404818792
113,1/24/2020,3.111513962,0.003541515,0.668620598,0.8,0.0,0.99286518,2.9,0.001187542,1.472242008,2.829793999,0.002463281,0.913597009,3.7,0.016425985,2.393968489
114,1/25/2020,3.112967016,0.003901629,0.670615719,0.8,0.0,1.03327929,2.9,0.001331926,1.469431104,2.831170318,0.00272169,0.921390319,3.7,0.016399749,2.38332517
115,1/26/2020,3.114513142,0.004270541,0.672649703,0.8,0.0,1.075190602,2.9,0.001484658,1.466553902,2.832541494,0.002988029,0.929644588,3.7,0.016374349,2.372896892
116,1/27/2020,3.116153426,0.004646977,0.674733541,0.8,0.0,1.11851129,2.9,0.001645748,1.4636206,2.833913316,0.00326156,0.938361506,3.7,0.016349784,2.362691712
117,1/28/2020,3.117888953,0.005029662,0.676878222,0.8,0.0,1.163153529,2.9,0.001815206,1.460641399,2.835291575,0.003541543,0.947542761,3.7,0.016326054,2.352717684
118,1/29/2020,3.11972081,0.005417324,0.679094736,0.8,0.0,1.209029493,2.9,0.001993043,1.457626499,2.836682058,0.00382724,0.957190046,3.7,0.016303159,2.342982865
119,1/30/2020,3.121650082,0.005808688,0.681394074,0.8,0.0,1.256051357,2.9,0.002179269,1.454586099,2.838090556,0.004117912,0.967305048,3.7,0.016281099,2.333495311
120,1/31/2020,3.123677854,0.00620248,0.683787227,0.8,0.0,1.304131296,2.9,0.002373894,1.4515304,2.839522857,0.004412819,0.977889458,3.7,0.016259874,2.324263077
121,2/1/2020,3.125805213,0.006597426,0.686285183,0.8,0.0,1.353181484,2.9,0.00257693,1.4484696,2.840984751,0.004711222,0.988944966,3.7,0.016239483,2.31529422
122,2/2/2020,3.128033244,0.006992253,0.688898935,0.8,0.0,1.403114095,2.9,0.002788386,1.445413901,2.842482027,0.005012382,1.000473262,3.7,0.016219927,2.306596795
123,2/3/2020,3.130363033,0.007385687,0.691639471,0.8,0.0,1.453841305,2.9,0.003008273,1.442373501,2.844020474,0.00531556,1.012476035,3.7,0.016201204,2.298178859
124,2/4/2020,3.132795665,0.007776453,0.694517782,0.8,0.0,1.505275288,2.9,0.003236602,1.439358601,2.845605881,0.005620017,1.024954975,3.7,0.016183316,2.290048467
125,2/5/2020,3.135332227,0.008163279,0.697544859,0.8,0.0,1.557328219,2.9,0.003473382,1.4363794,2.847244038,0.005925013,1.037911771,3.7,0.016166261,2.282213675
126,2/6/2020,3.137973805,0.008544889,0.700731691,0.8,0.0,1.609912271,2.9,0.003718625,1.433446098,2.848940734,0.00622981,1.051348115,3.7,0.01615004,2.27468254
127,2/7/2020,3.140721482,0.008920011,0.704089269,0.8,0.0,1.66293962,2.9,0.00397234,1.430568896,2.850701758,0.006533668,1.065265696,3.7,0.016134653,2.267463116
128,2/8/2020,3.143576347,0.00928737,0.707628584,0.8,0.0,1.71632244,2.9,0.004234539,1.427757992,2.852532899,0.006835849,1.079666203,3.7,0.016120099,2.260563461
129,2/9/2020,3.146539484,0.009645692,0.711360624,0.8,0.0,1.769972906,2.9,0.004505232,1.425023587,2.854439946,0.007135612,1.094551326,3.7,0.016106378,2.253991629
130,2/10/2020,3.149611979,0.009993704,0.715296381,0.8,0.0,1.823803192,2.9,0.004784429,1.422375881,2.85642869,0.00743222,1.109922755,3.7,0.016093489,2.247755677
131,2/11/2020,3.152794917,0.010330132,0.719446845,0.8,0.0,1.877725473,2.9,0.00507214,1.419825073,2.858504918,0.007724932,1.12578218,3.7,0.016081434,2.241863661
132,2/12/2020,3.156089385,0.010653702,0.723823007,0.8,0.0,1.931651924,2.9,0.005368377,1.417381363,2.860674421,0.008013011,1.142131291,3.7,0.016070211,2.236323636
133,2/13/2020,3.159496469,0.010963139,0.728435855,0.8,0.0,1.985494719,2.9,0.005673149,1.415054952,2.862942986,0.008295715,1.158971777,3.7,0.016059821,2.231143659
134,2/14/2020,3.163017253,0.011257171,0.733296381,0.8,0.0,2.039166033,2.9,0.005986468,1.412856038,2.865316405,0.008572307,1.176305329,3.7,0.016050263,2.226331786
135,2/15/2020,3.166652824,0.011534523,0.738415575,0.8,0.0,2.092578039,2.9,0.006308342,1.410794822,2.867800465,0.008842048,1.194133636,3.7,0.016041536,2.221896072
136,2/16/2020,3.170404267,0.011793921,0.743804427,0.8,0.0,2.145642914,2.9,0.006638784,1.408881503,2.870400957,0.009104197,1.212458388,3.7,0.016033642,2.217844573
137,2/17/2020,3.174272669,0.012034091,0.749473928,0.8,0.0,2.198272831,2.9,0.006977803,1.407126282,2.873123669,0.009358017,1.231281275,3.7,0.01602658,2.214185346
138,2/18/2020,3.178259114,0.012253761,0.755435067,0.8,0.0,2.250379965,2.9,0.00732541,1.405539359,2.87597439,0.009602768,1.250603986,3.7,0.016020349,2.210926445
139,2/19/2020,3.182364689,0.012451654,0.761698835,0.8,0.0,2.30187649,2.9,0.007681616,1.404130932,2.87895891,0.00983771,1.270428212,3.7,0.016014949,2.208075928
140,2/20/2020,3.18659048,0.012626499,0.768276222,0.8,0.0,2.352674582,2.9,0.00804643,1.402911202,2.882083018,0.010062105,1.290755642,3.7,0.01601038,2.20564185
141,2/21/2020,3.190937571,0.012777021,0.775178218,0.8,0.0,2.402686415,2.9,0.008419864,1.401890369,2.885352503,0.010275214,1.311587966,3.7,0.016006643,2.203632266
142,2/22/2020,3.195407049,0.012901946,0.782415814,0.8,0.0,2.451824162,2.9,0.008801927,1.401078632,2.888773154,0.010476296,1.332926874,3.7,0.016003736,2.202055234
143,2/23/2020,3.2,0.013,0.79,0.8,0.0,2.5,2.9,0.009192631,1.400486192,2.892350762,0.010664615,1.354774056,3.7,0.016001661,2.200918808
144,2/24/2020,3.210393615,0.013080286,0.821085986,0.809807956,9.08e-05,2.551432869,2.9,0.009591985,1.400123248,2.896091114,0.010839429,1.377131201,3.7,0.016000415,2.200231045
145,2/25/2020,3.231361614,0.013153302,0.895200052,0.837722908,0.000351421,2.609616982,2.9,0.01,1.4,2.9,0.011,1.4,3.7,0.016,2.2
146,2/26/2020,3.26154987,0.013219865,1.006909791,0.881481481,0.000763848,2.673377423,2.898876953,0.010631948,1.407861328,2.905757397,0.011149323,1.437170576,3.695900819,0.016039585,2.20716023
147,2/27/2020,3.299604261,0.013280793,1.150782796,0.938820302,0.001310221,2.741539275,2.895703125,0.01166266,1.430078125,2.914711221,0.011291451,1.49986357,3.684279726,0.016155074,2.227564858
