Date ,South Platte Above Cheesman Flowrate (cfs),South Platte Below Cheesman Downstream (cfs) ,"Cheesman Air Temperature, Low (C)","Water Temperature, Cheesman, low (C)","Cheesman Air Temperature, High (C)","Water Temperature, Cheesman, high (C)",Roberts Tunnel Flowrate (cfs),"Strontia Springs Temperature, high (C)","Strontia Springs Temperature, low (C)"
2/28/2020,23.23570527,166.0,-6.111111111111111,2.7802888888888897,13.333333333333332,13.019733333333331,0.0,13.333333333333332,-10.0
2/29/2020,23.71295147,166.0,-4.444444444444445,3.6579555555555556,12.222222222222221,12.43462222222222,0.0,12.222222222222221,-6.111111111111111
3/1/2020,24.2,166.0,-5.0,3.3654,10.0,11.2644,0.0,5.0,-4.444444444444445
3/2/2020,28.61290323,166.0,-5.0,3.3654,8.88888888888889,10.67928888888889,0.0,11.11111111111111,-6.111111111111111
3/3/2020,33.02580645,166.0,-4.444444444444445,3.6579555555555556,14.444444444444445,13.604844444444444,0.0,14.444444444444445,-6.666666666666666
3/4/2020,37.43870968,179.0,-3.888888888888889,3.9505111111111115,15.555555555555555,14.189955555555555,0.0,17.77777777777778,-3.888888888888889
3/5/2020,41.8516129,199.0,-3.888888888888889,3.9505111111111115,15.0,13.8974,0.0,11.11111111111111,-3.888888888888889
3/6/2020,46.26451613,199.0,0.0,5.9984,15.0,13.8974,0.0,17.77777777777778,-0.5555555555555556
3/7/2020,50.67741935,199.0,0.0,5.9984,15.0,13.8974,0.0,17.77777777777778,-2.2222222222222223
3/8/2020,55.09032258,199.0,0.0,5.9984,15.555555555555555,14.189955555555555,0.0,18.88888888888889,1.1111111111111112
3/9/2020,59.50322581,199.0,0.0,5.9984,13.333333333333332,13.019733333333331,0.0,13.333333333333332,-3.888888888888889
3/10/2020,63.91612903,199.0,0.0,5.9984,13.88888888888889,13.312288888888888,0.0,16.11111111111111,-3.333333333333333
3/11/2020,68.32903226,199.0,1.6666666666666665,6.8760666666666665,17.77777777777778,15.360177777777778,0.0,20.0,-1.6666666666666665
3/12/2020,72.74193548,183.0,-0.5555555555555556,5.705844444444445,14.444444444444445,13.604844444444444,0.0,10.0,-3.333333333333333
3/13/2020,77.15483871,168.0,-4.444444444444445,3.6579555555555556,6.111111111111111,9.21651111111111,0.0,6.111111111111111,-5.555555555555555
3/14/2020,81.56774194,168.0,-3.888888888888889,3.9505111111111115,13.88888888888889,13.312288888888888,0.0,8.88888888888889,-5.555555555555555
3/15/2020,85.98064516,169.0,-3.333333333333333,4.243066666666667,14.444444444444445,13.604844444444444,0.0,11.666666666666666,-3.888888888888889
3/16/2020,90.39354839,169.0,-2.2222222222222223,4.828177777777778,16.11111111111111,14.48251111111111,0.0,17.77777777777778,-1.1111111111111112
3/17/2020,94.80645161,187.0,-1.1111111111111112,5.413288888888889,17.22222222222222,15.067622222222221,0.0,15.0,-3.333333333333333
3/18/2020,99.21935484,200.0,0.0,5.9984,14.444444444444445,13.604844444444444,0.0,17.77777777777778,-3.888888888888889
3/19/2020,103.6322581,188.0,-7.222222222222222,2.1951777777777783,1.1111111111111112,6.583511111111111,0.0,1.6666666666666665,-5.555555555555555
3/20/2020,108.0451613,170.0,-7.222222222222222,2.1951777777777783,5.0,8.6314,0.0,-2.7777777777777777,-8.88888888888889
3/21/2020,112.4580645,170.0,-6.666666666666666,2.4877333333333342,7.777777777777778,10.094177777777777,0.0,7.777777777777778,-8.88888888888889
3/22/2020,116.8709677,170.0,-3.888888888888889,3.9505111111111115,11.11111111111111,11.84951111111111,0.0,10.555555555555555,-4.444444444444445
3/23/2020,121.283871,170.0,-3.333333333333333,4.243066666666667,11.666666666666666,12.142066666666665,0.0,13.333333333333332,-5.0
3/24/2020,125.6967742,172.0,-1.6666666666666665,5.120733333333334,15.0,13.8974,0.0,17.22222222222222,-5.0
3/25/2020,130.1096774,173.0,0.5555555555555556,6.290955555555556,15.555555555555555,14.189955555555555,0.0,17.77777777777778,-3.888888888888889
3/26/2020,134.5225806,187.0,-1.1111111111111112,5.413288888888889,16.666666666666668,14.775066666666667,0.0,17.22222222222222,-3.333333333333333
3/27/2020,138.9354839,200.0,-5.555555555555555,3.072844444444445,7.222222222222222,9.801622222222221,0.0,3.333333333333333,-7.222222222222222
3/28/2020,143.3483871,201.0,-5.555555555555555,3.072844444444445,7.222222222222222,9.801622222222221,0.0,8.333333333333334,-8.333333333333334
3/29/2020,147.7612903,202.0,-2.7777777777777777,4.535622222222223,8.88888888888889,10.67928888888889,0.0,11.666666666666666,-7.777777777777778
3/30/2020,152.1741935,169.0,-1.6666666666666665,5.120733333333334,7.777777777777778,10.094177777777777,0.0,12.222222222222221,-4.444444444444445
3/31/2020,156.5870968,117.0,-0.5555555555555556,5.705844444444445,17.77777777777778,15.360177777777778,0.0,18.88888888888889,-4.444444444444445
4/1/2020,161.0,95.5,0.5555555555555556,6.290955555555556,17.77777777777778,15.360177777777778,0.0,20.0,0.0
4/2/2020,150.0,111.0,-7.777777777777778,1.9026222222222229,1.6666666666666665,6.8760666666666665,0.0,0.0,-8.333333333333334
4/3/2020,143.0,149.0,-5.0,3.3654,3.333333333333333,7.753733333333333,0.0,2.2222222222222223,-6.666666666666666
4/4/2020,135.0,149.0,-4.444444444444445,3.6579555555555556,12.777777777777777,12.727177777777776,0.0,14.444444444444445,-2.2222222222222223
4/5/2020,138.0,149.0,-4.444444444444445,3.6579555555555556,18.333333333333332,15.652733333333332,0.0,20.555555555555554,-2.2222222222222223
4/6/2020,145.0,159.0,3.888888888888889,8.046288888888888,19.444444444444443,16.23784444444444,0.0,21.666666666666668,-2.7777777777777777
4/7/2020,146.0,180.0,-0.5555555555555556,5.705844444444445,20.0,16.5304,0.0,22.77777777777778,-2.2222222222222223
4/8/2020,153.0,205.0,-1.1111111111111112,5.413288888888889,21.11111111111111,17.11551111111111,0.0,20.0,-2.2222222222222223
4/9/2020,163.0,219.0,0.0,5.9984,13.333333333333332,13.019733333333331,0.0,12.222222222222221,-1.1111111111111112
4/10/2020,167.0,190.0,0.0,5.9984,18.88888888888889,15.94528888888889,0.0,21.11111111111111,-2.7777777777777777
4/11/2020,171.0,170.0,-7.777777777777778,1.9026222222222229,18.88888888888889,15.94528888888889,0.0,20.555555555555554,-7.222222222222222
4/12/2020,166.0,172.0,-9.444444444444445,1.0249555555555556,-5.0,3.3654,0.0,-5.0,-8.88888888888889
4/13/2020,153.0,151.0,-13.88888888888889,-1.315488888888888,-2.7777777777777777,4.535622222222223,0.0,-6.111111111111111,-13.333333333333332
4/14/2020,133.0,123.0,-13.88888888888889,-1.315488888888888,6.111111111111111,9.21651111111111,0.0,5.555555555555555,-13.333333333333332
4/15/2020,122.0,134.0,-1.1111111111111112,5.413288888888889,12.222222222222221,12.43462222222222,0.0,10.555555555555555,-7.777777777777778
4/16/2020,113.0,171.0,-13.333333333333332,-1.0229333333333317,0.0,5.9984,0.0,-1.6666666666666665,-10.0
4/17/2020,112.0,182.0,-12.777777777777777,-0.7303777777777762,13.88888888888889,13.312288888888888,0.0,11.666666666666666,-10.0
4/18/2020,113.0,183.0,-1.6666666666666665,5.120733333333334,12.777777777777777,12.727177777777776,0.0,13.333333333333332,0.0
4/19/2020,111.0,183.0,-1.6666666666666665,5.120733333333334,15.555555555555555,14.189955555555555,0.0,15.555555555555555,-2.2222222222222223
4/20/2020,112.0,177.0,0.5555555555555556,6.290955555555556,15.555555555555555,14.189955555555555,0.0,17.22222222222222,-1.1111111111111112
4/21/2020,111.0,193.0,0.0,5.9984,16.11111111111111,14.48251111111111,0.0,18.333333333333332,3.333333333333333
4/22/2020,119.0,214.0,1.6666666666666665,6.8760666666666665,15.555555555555555,14.189955555555555,0.0,16.666666666666668,0.0
4/23/2020,123.0,213.0,0.0,5.9984,17.22222222222222,15.067622222222221,0.0,18.333333333333332,-1.1111111111111112
4/24/2020,126.0,213.0,0.5555555555555556,6.290955555555556,13.333333333333332,13.019733333333331,0.0,18.333333333333332,-1.1111111111111112
4/25/2020,123.0,240.0,1.1111111111111112,6.583511111111111,17.22222222222222,15.067622222222221,0.0,17.77777777777778,6.666666666666666
4/26/2020,121.0,258.0,1.6666666666666665,6.8760666666666665,20.555555555555554,16.822955555555552,0.0,21.11111111111111,2.7777777777777777
4/27/2020,121.0,257.0,3.888888888888889,8.046288888888888,23.88888888888889,18.57828888888889,0.0,24.444444444444443,3.888888888888889
4/28/2020,120.0,274.0,0.5555555555555556,6.290955555555556,22.22222222222222,17.700622222222222,0.0,22.77777777777778,-1.1111111111111112
4/29/2020,121.0,298.0,2.7777777777777777,7.4611777777777775,21.666666666666668,17.408066666666667,0.0,21.11111111111111,-0.5555555555555556
4/30/2020,120.0,314.0,6.666666666666666,9.509066666666666,26.666666666666664,20.041066666666666,0.0,27.77777777777778,5.555555555555555
5/1/2020,122.0,337.0,7.222222222222222,9.801622222222221,26.666666666666664,20.041066666666666,0.0,27.22222222222222,9.444444444444445
5/2/2020,123.0,313.0,6.666666666666666,9.509066666666666,20.0,16.5304,0.0,16.666666666666668,5.0
5/3/2020,124.0,237.0,7.222222222222222,9.801622222222221,25.0,19.1634,0.0,23.333333333333332,5.555555555555555
5/4/2020,126.0,198.0,0.0,5.9984,20.555555555555554,16.822955555555552,0.0,22.77777777777778,-2.7777777777777777
5/5/2020,125.0,198.0,1.1111111111111112,6.583511111111111,20.0,16.5304,0.0,21.11111111111111,-2.2222222222222223
5/6/2020,119.0,246.0,2.7777777777777777,7.4611777777777775,22.77777777777778,17.993177777777777,0.0,21.11111111111111,1.1111111111111112
5/7/2020,114.0,308.0,0.5555555555555556,6.290955555555556,23.333333333333332,18.285733333333333,0.0,23.333333333333332,1.1111111111111112
5/8/2020,111.0,331.0,0.5555555555555556,6.290955555555556,17.22222222222222,15.067622222222221,0.0,23.333333333333332,0.5555555555555556
5/9/2020,106.0,331.0,1.6666666666666665,6.8760666666666665,15.555555555555555,14.189955555555555,0.0,15.555555555555555,-2.2222222222222223
5/10/2020,104.0,331.0,1.1111111111111112,6.583511111111111,16.666666666666668,14.775066666666667,0.0,15.555555555555555,-1.6666666666666665
5/11/2020,106.0,329.0,2.7777777777777777,7.4611777777777775,11.666666666666666,12.142066666666665,0.0,12.222222222222221,-0.5555555555555556
5/12/2020,113.0,288.0,8.333333333333334,10.386733333333334,23.333333333333332,18.285733333333333,0.0,21.666666666666668,1.6666666666666665
5/13/2020,115.0,260.0,5.555555555555555,8.923955555555555,23.88888888888889,18.57828888888889,0.0,26.11111111111111,2.2222222222222223
5/14/2020,115.0,316.0,6.111111111111111,9.21651111111111,21.11111111111111,17.11551111111111,0.0,22.22222222222222,6.111111111111111
5/15/2020,113.0,371.0,7.777777777777778,10.094177777777777,18.333333333333332,15.652733333333332,0.0,18.88888888888889,5.555555555555555
5/16/2020,115.0,379.0,5.555555555555555,8.923955555555555,19.444444444444443,16.23784444444444,0.0,19.444444444444443,2.2222222222222223
5/17/2020,115.0,378.0,9.444444444444445,10.971844444444445,25.555555555555554,19.455955555555555,0.0,23.333333333333332,2.2222222222222223
5/18/2020,115.0,376.0,9.444444444444445,10.971844444444445,30.555555555555554,22.088955555555554,0.0,28.333333333333332,5.0
5/19/2020,116.0,376.0,11.666666666666666,12.142066666666665,28.333333333333332,20.918733333333332,0.0,31.11111111111111,5.555555555555555
5/20/2020,119.0,375.0,3.333333333333333,7.753733333333333,25.555555555555554,19.455955555555555,0.0,28.88888888888889,1.6666666666666665
5/21/2020,122.0,374.0,4.444444444444445,8.338844444444444,22.77777777777778,17.993177777777777,0.0,22.22222222222222,3.888888888888889
5/22/2020,134.0,373.0,5.0,8.6314,24.444444444444443,18.870844444444444,0.0,27.22222222222222,2.7777777777777777
5/23/2020,156.0,373.0,7.222222222222222,9.801622222222221,23.88888888888889,18.57828888888889,0.0,26.11111111111111,3.333333333333333
5/24/2020,152.0,373.0,1.1111111111111112,6.583511111111111,13.333333333333332,13.019733333333331,0.0,12.777777777777777,0.5555555555555556
5/25/2020,166.0,288.0,2.2222222222222223,7.168622222222222,15.555555555555555,14.189955555555555,0.0,16.666666666666668,1.1111111111111112
5/26/2020,180.0,171.0,6.666666666666666,9.509066666666666,23.88888888888889,18.57828888888889,29.7528125,23.333333333333332,5.555555555555555
5/27/2020,189.0,137.0,6.666666666666666,9.509066666666666,24.444444444444443,18.870844444444444,138.5891667,25.555555555555554,6.111111111111111
5/28/2020,179.0,154.0,7.777777777777778,10.094177777777777,22.77777777777778,17.993177777777777,236.6291667,21.666666666666668,6.666666666666666
5/29/2020,172.0,126.0,9.444444444444445,10.971844444444445,26.11111111111111,19.74851111111111,177.6084375,29.444444444444443,8.333333333333334
5/30/2020,178.0,75.0,10.0,11.2644,27.22222222222222,20.33362222222222,186.9125,26.11111111111111,7.777777777777778
5/31/2020,195.0,75.0,11.11111111111111,11.84951111111111,28.333333333333332,20.918733333333332,204.84375,27.77777777777778,8.88888888888889
6/1/2020,222.0,75.8,12.777777777777777,12.727177777777776,28.333333333333332,20.918733333333332,242.8833333,30.0,13.333333333333332
6/2/2020,259.0,76.5,10.0,11.2644,27.77777777777778,20.626177777777777,216.113125,28.88888888888889,10.555555555555555
6/3/2020,262.0,76.6,10.0,11.2644,27.22222222222222,20.33362222222222,273.9958333,28.88888888888889,11.11111111111111
6/4/2020,262.0,77.5,10.0,11.2644,28.333333333333332,20.918733333333332,282.2291667,27.22222222222222,10.0
6/5/2020,259.0,76.3,10.0,11.2644,31.11111111111111,22.38151111111111,304.475,31.11111111111111,12.777777777777777
6/6/2020,266.0,75.4,8.88888888888889,10.67928888888889,22.77777777777778,17.993177777777777,346.275,28.88888888888889,3.333333333333333
6/7/2020,280.0,76.2,9.444444444444445,10.971844444444445,26.666666666666664,20.041066666666666,305.1875,30.0,4.444444444444445
6/8/2020,306.0,76.6,1.6666666666666665,6.8760666666666665,26.11111111111111,19.74851111111111,306.9291667,23.333333333333332,3.333333333333333
6/9/2020,340.0,76.8,3.333333333333333,7.753733333333333,17.22222222222222,15.067622222222221,294.8166667,17.77777777777778,0.5555555555555556
6/10/2020,429.0,77.8,5.555555555555555,8.923955555555555,23.333333333333332,18.285733333333333,224.31875,22.77777777777778,1.1111111111111112
6/11/2020,434.0,75.8,6.111111111111111,9.21651111111111,25.555555555555554,19.455955555555555,183.9833333,26.11111111111111,6.666666666666666
6/12/2020,417.0,73.5,8.333333333333334,10.386733333333334,30.555555555555554,22.088955555555554,222.1020833,29.444444444444443,11.11111111111111
6/13/2020,395.0,74.4,11.666666666666666,12.142066666666665,28.333333333333332,20.918733333333332,219.45,30.555555555555554,9.444444444444445
6/14/2020,380.0,75.0,8.88888888888889,10.67928888888889,29.444444444444443,21.503844444444443,163.0041667,30.0,6.666666666666666
6/15/2020,368.0,75.0,11.11111111111111,11.84951111111111,30.555555555555554,22.088955555555554,119.34375,31.666666666666664,11.666666666666666
6/16/2020,358.0,75.0,18.88888888888889,15.94528888888889,28.88888888888889,21.211288888888888,71.4875,31.666666666666664,7.222222222222222
6/17/2020,346.0,76.0,9.444444444444445,10.971844444444445,31.666666666666664,22.674066666666665,9.697916667,32.77777777777778,5.555555555555555
6/18/2020,327.0,76.6,10.0,11.2644,20.555555555555554,16.822955555555552,38.87083333,20.555555555555554,6.111111111111111
6/19/2020,334.0,76.6,4.444444444444445,8.338844444444444,17.77777777777778,15.360177777777778,33.68541667,18.88888888888889,6.666666666666666
6/20/2020,369.0,76.6,7.222222222222222,9.801622222222221,28.333333333333332,20.918733333333332,0.554166667,27.77777777777778,7.777777777777778
6/21/2020,406.0,76.6,9.444444444444445,10.971844444444445,26.666666666666664,20.041066666666666,0.316666667,25.555555555555554,7.222222222222222
6/22/2020,394.0,76.7,9.444444444444445,10.971844444444445,25.555555555555554,19.455955555555555,0.158333333,25.0,7.222222222222222
6/23/2020,384.0,75.9,8.88888888888889,10.67928888888889,27.22222222222222,20.33362222222222,0.0,27.77777777777778,12.222222222222221
6/24/2020,384.0,75.0,11.11111111111111,11.84951111111111,28.333333333333332,20.918733333333332,0.0,30.555555555555554,12.777777777777777
6/25/2020,384.0,75.0,10.555555555555555,11.556955555555554,30.555555555555554,22.088955555555554,0.0,30.555555555555554,9.444444444444445
6/26/2020,382.0,75.0,9.444444444444445,10.971844444444445,28.88888888888889,21.211288888888888,0.0,26.666666666666664,10.0
6/27/2020,377.0,75.1,11.11111111111111,11.84951111111111,29.444444444444443,21.503844444444443,0.0,29.444444444444443,12.222222222222221
6/28/2020,377.0,76.1,12.777777777777777,12.727177777777776,30.0,21.7964,0.0,28.88888888888889,11.11111111111111
6/29/2020,375.0,76.6,12.777777777777777,12.727177777777776,27.22222222222222,20.33362222222222,0.0,30.0,8.333333333333334
6/30/2020,360.0,76.6,7.777777777777778,10.094177777777777,25.555555555555554,19.455955555555555,14.09166667,27.22222222222222,6.666666666666666
7/1/2020,364.0,76.6,10.0,11.2644,26.666666666666664,20.041066666666666,100.1854167,30.0,8.88888888888889
7/2/2020,337.0,76.8,11.11111111111111,11.84951111111111,31.11111111111111,22.38151111111111,150.2583333,32.77777777777778,11.11111111111111
7/3/2020,337.0,78.0,13.333333333333332,13.019733333333331,29.444444444444443,21.503844444444443,115.1875,27.22222222222222,18.333333333333332
7/4/2020,344.0,78.3,9.444444444444445,10.971844444444445,28.88888888888889,21.211288888888888,90.17083333,30.0,12.222222222222221
7/5/2020,346.0,78.3,8.88888888888889,10.67928888888889,30.555555555555554,22.088955555555554,111.2291667,29.444444444444443,12.777777777777777
7/6/2020,357.0,78.3,11.11111111111111,11.84951111111111,30.555555555555554,22.088955555555554,129.9125,32.22222222222222,13.333333333333332
7/7/2020,357.0,78.6,9.444444444444445,10.971844444444445,31.11111111111111,22.38151111111111,152.8708333,32.22222222222222,11.11111111111111
7/8/2020,363.0,79.6,11.11111111111111,11.84951111111111,33.333333333333336,23.551733333333335,217.55,32.77777777777778,8.333333333333334
7/9/2020,345.0,79.9,12.777777777777777,12.727177777777776,32.77777777777778,23.259177777777776,281.08125,31.666666666666664,8.333333333333334
7/10/2020,333.0,79.9,12.777777777777777,12.727177777777776,35.55555555555556,24.721955555555557,313.2625,35.0,10.0
7/11/2020,321.0,79.9,13.88888888888889,13.312288888888888,34.44444444444444,24.136844444444442,313.7375,32.77777777777778,10.555555555555555
7/12/2020,302.0,79.9,18.333333333333332,15.652733333333332,28.88888888888889,21.211288888888888,314.80625,33.888888888888886,16.666666666666668
7/13/2020,302.0,80.0,15.0,13.8974,30.0,21.7964,323.95,33.888888888888886,13.333333333333332
7/14/2020,300.0,80.3,11.666666666666666,12.142066666666665,28.88888888888889,21.211288888888888,280.9625,23.333333333333332,12.222222222222221
7/15/2020,302.0,80.7,11.666666666666666,12.142066666666665,25.555555555555554,19.455955555555555,233.58125,23.333333333333332,13.88888888888889
7/16/2020,300.0,80.9,11.666666666666666,12.142066666666665,30.555555555555554,22.088955555555554,241.775,31.11111111111111,11.11111111111111
7/17/2020,301.0,81.3,12.777777777777777,12.727177777777776,30.555555555555554,22.088955555555554,248.1875,31.11111111111111,13.88888888888889
7/18/2020,300.0,81.4,13.333333333333332,13.019733333333331,31.11111111111111,22.38151111111111,260.89375,32.22222222222222,11.666666666666666
7/19/2020,298.0,81.5,12.777777777777777,12.727177777777776,28.88888888888889,21.211288888888888,258.04375,28.88888888888889,12.777777777777777
7/20/2020,291.0,81.5,11.666666666666666,12.142066666666665,31.11111111111111,22.38151111111111,241.3,31.666666666666664,11.11111111111111
7/21/2020,291.0,80.7,11.11111111111111,11.84951111111111,30.555555555555554,22.088955555555554,254.6395833,26.11111111111111,11.11111111111111
7/22/2020,341.0,79.9,15.555555555555555,14.189955555555555,31.11111111111111,22.38151111111111,249.1375,32.77777777777778,13.333333333333332
7/23/2020,360.0,79.9,15.0,13.8974,30.555555555555554,22.088955555555554,244.5458333,30.0,16.11111111111111
7/24/2020,350.0,79.9,13.333333333333332,13.019733333333331,29.444444444444443,21.503844444444443,265.05,29.444444444444443,15.0
7/25/2020,343.0,79.9,13.88888888888889,13.312288888888888,26.11111111111111,19.74851111111111,260.4583333,27.77777777777778,14.444444444444445
7/26/2020,349.0,79.9,12.222222222222221,12.43462222222222,25.0,19.1634,205.9125,26.11111111111111,12.222222222222221
7/27/2020,355.0,79.9,12.222222222222221,12.43462222222222,25.555555555555554,19.455955555555555,180.0645833,28.333333333333332,13.88888888888889
7/28/2020,355.0,92.2,10.555555555555555,11.556955555555554,25.0,19.1634,218.1041667,27.77777777777778,12.777777777777777
7/29/2020,350.0,127.0,10.555555555555555,11.556955555555554,29.444444444444443,21.503844444444443,260.3,32.22222222222222,10.0
7/30/2020,365.0,153.0,11.11111111111111,11.84951111111111,25.555555555555554,19.455955555555555,302.1791667,25.0,11.11111111111111
7/31/2020,356.0,184.0,9.444444444444445,10.971844444444445,28.333333333333332,20.918733333333332,312.2333333,28.88888888888889,11.11111111111111
8/1/2020,357.0,204.0,11.11111111111111,11.84951111111111,28.88888888888889,21.211288888888888,321.4958333,30.0,12.777777777777777
8/2/2020,390.0,205.0,12.222222222222221,12.43462222222222,28.333333333333332,20.918733333333332,309.6208333,28.333333333333332,12.222222222222221
8/3/2020,393.0,261.0,12.777777777777777,12.727177777777776,30.0,21.7964,349.6,30.0,14.444444444444445
8/4/2020,382.0,300.0,12.777777777777777,12.727177777777776,31.11111111111111,22.38151111111111,361.9104167,29.444444444444443,15.0
8/5/2020,371.0,330.0,13.88888888888889,13.312288888888888,30.555555555555554,22.088955555555554,361.6333333,28.88888888888889,15.0
8/6/2020,366.0,353.0,10.555555555555555,11.556955555555554,28.333333333333332,20.918733333333332,361.3166667,29.444444444444443,13.333333333333332
8/7/2020,366.0,355.0,11.666666666666666,12.142066666666665,32.77777777777778,23.259177777777776,360.7625,33.333333333333336,10.0
8/8/2020,364.0,355.0,10.0,11.2644,29.444444444444443,21.503844444444443,360.6833333,32.22222222222222,10.555555555555555
8/9/2020,365.0,355.0,10.555555555555555,11.556955555555554,31.666666666666664,22.674066666666665,361.1583333,33.888888888888886,8.88888888888889
8/10/2020,365.0,354.0,11.11111111111111,11.84951111111111,30.555555555555554,22.088955555555554,346.75,30.555555555555554,8.88888888888889
8/11/2020,363.0,370.0,10.0,11.2644,31.666666666666664,22.674066666666665,304.7916667,33.888888888888886,12.222222222222221
8/12/2020,357.0,397.0,8.88888888888889,10.67928888888889,31.11111111111111,22.38151111111111,265.6041667,31.666666666666664,10.0
8/13/2020,355.0,397.0,10.0,11.2644,33.888888888888886,23.844288888888887,230.4145833,33.888888888888886,11.666666666666666
8/14/2020,356.0,430.0,12.222222222222221,12.43462222222222,32.77777777777778,23.259177777777776,191.1083333,32.22222222222222,8.88888888888889
8/15/2020,356.0,458.0,12.222222222222221,12.43462222222222,32.22222222222222,22.96662222222222,154.4145833,31.666666666666664,9.444444444444445
8/16/2020,354.0,492.0,12.222222222222221,12.43462222222222,32.22222222222222,22.96662222222222,112.7847917,32.77777777777778,13.88888888888889
8/17/2020,351.0,538.0,11.666666666666666,12.142066666666665,32.22222222222222,22.96662222222222,74.93125,33.333333333333336,15.555555555555555
8/18/2020,341.0,588.0,12.222222222222221,12.43462222222222,33.333333333333336,23.551733333333335,51.48271667,34.44444444444444,11.11111111111111
8/19/2020,214.0,644.0,13.333333333333332,13.019733333333331,32.77777777777778,23.259177777777776,68.21395833,32.77777777777778,16.666666666666668
8/20/2020,136.0,663.0,11.666666666666666,12.142066666666665,31.11111111111111,22.38151111111111,49.51914583,32.77777777777778,11.11111111111111
8/21/2020,124.0,662.0,11.666666666666666,12.142066666666665,30.555555555555554,22.088955555555554,8.892,31.666666666666664,14.444444444444445
8/22/2020,122.0,661.0,11.11111111111111,11.84951111111111,32.77777777777778,23.259177777777776,8.257479167,32.77777777777778,13.333333333333332
8/23/2020,121.0,659.0,12.222222222222221,12.43462222222222,31.666666666666664,22.674066666666665,7.841458333,33.888888888888886,12.222222222222221
8/24/2020,123.0,658.0,15.0,13.8974,31.666666666666664,22.674066666666665,7.963375,32.22222222222222,13.88888888888889
8/25/2020,126.0,635.0,11.666666666666666,12.142066666666665,32.77777777777778,23.259177777777776,9.01075,33.333333333333336,16.666666666666668
8/26/2020,101.0,606.0,11.11111111111111,11.84951111111111,30.555555555555554,22.088955555555554,6.9789375,31.666666666666664,14.444444444444445
8/27/2020,97.0,582.0,11.666666666666666,12.142066666666665,30.0,21.7964,4.2263125,32.77777777777778,13.88888888888889
8/28/2020,96.6,536.0,11.11111111111111,11.84951111111111,22.77777777777778,17.993177777777777,2.1766875,32.77777777777778,10.0
8/29/2020,100.0,487.0,9.444444444444445,10.971844444444445,22.77777777777778,17.993177777777777,2.2135,23.88888888888889,10.0
8/30/2020,99.2,451.0,6.111111111111111,9.21651111111111,27.77777777777778,20.626177777777777,2.2135,30.0,4.444444444444445
8/31/2020,80.7,470.0,7.222222222222222,9.801622222222221,26.11111111111111,19.74851111111111,2.2135,22.22222222222222,5.0
9/1/2020,77.1,501.0,6.666666666666666,9.509066666666666,25.0,19.1634,5.85675,25.555555555555554,7.777777777777778
9/2/2020,74.6,501.0,8.333333333333334,10.386733333333334,30.555555555555554,22.088955555555554,9.47625,31.11111111111111,8.88888888888889
9/3/2020,72.7,501.0,9.444444444444445,10.971844444444445,29.444444444444443,21.503844444444443,5.833,28.88888888888889,8.333333333333334
9/4/2020,70.6,550.0,10.0,11.2644,31.11111111111111,22.38151111111111,5.844479167,30.0,11.11111111111111
9/5/2020,65.6,591.0,10.0,11.2644,32.77777777777778,23.259177777777776,9.47625,35.55555555555556,12.222222222222221
9/6/2020,66.6,589.0,10.555555555555555,11.556955555555554,32.77777777777778,23.259177777777776,9.4525,33.333333333333336,10.0
9/7/2020,65.7,564.0,0.5555555555555556,6.290955555555556,30.555555555555554,22.088955555555554,5.68575,31.11111111111111,0.5555555555555556
9/8/2020,66.8,450.0,-2.2222222222222223,4.828177777777778,1.1111111111111112,6.583511111111111,1.968083333,1.1111111111111112,-1.6666666666666665
9/9/2020,72.6,321.0,-1.6666666666666665,5.120733333333334,3.888888888888889,8.046288888888888,2.090791667,2.2222222222222223,-1.6666666666666665
9/10/2020,71.6,287.0,1.1111111111111112,6.583511111111111,11.666666666666666,12.142066666666665,1.9558125,9.444444444444445,0.5555555555555556
9/11/2020,73.4,285.0,4.444444444444445,8.338844444444444,19.444444444444443,16.23784444444444,1.919,19.444444444444443,2.2222222222222223
9/12/2020,74.9,345.0,4.444444444444445,8.338844444444444,24.444444444444443,18.870844444444444,1.919,25.0,2.2222222222222223
9/13/2020,76.5,433.0,5.555555555555555,8.923955555555555,26.666666666666664,20.041066666666666,1.919,27.22222222222222,7.777777777777778
9/14/2020,75.0,507.0,7.222222222222222,9.801622222222221,28.333333333333332,20.918733333333332,5.68575,28.88888888888889,10.0
9/15/2020,73.0,559.0,5.555555555555555,8.923955555555555,27.22222222222222,20.33362222222222,9.4525,27.77777777777778,5.0
9/16/2020,72.5,604.0,6.666666666666666,9.509066666666666,22.77777777777778,17.993177777777777,9.4525,21.666666666666668,3.888888888888889
9/17/2020,72.6,637.0,6.666666666666666,9.509066666666666,26.666666666666664,20.041066666666666,8.52625,27.77777777777778,6.111111111111111
9/18/2020,71.9,603.0,8.333333333333334,10.386733333333334,26.666666666666664,20.041066666666666,7.7425,28.333333333333332,10.0
9/19/2020,72.5,583.0,10.0,11.2644,27.22222222222222,20.33362222222222,7.885,29.444444444444443,8.333333333333334
9/20/2020,71.4,581.0,6.666666666666666,9.509066666666666,26.666666666666664,20.041066666666666,7.885,27.77777777777778,6.111111111111111
9/21/2020,69.9,579.0,7.777777777777778,10.094177777777777,28.333333333333332,20.918733333333332,4.769,28.333333333333332,9.444444444444445
