Date ,Conduit 20 to Marston Total (No Chatfield water) ,Conduit 20 (with Chatfield flow) (cfs),Marston WTP Outflow (cfs),Strontia Springs Outflow (cfs),"Marston Temperature, high (C)","Marston Temperature, low (C)"
7/13/2013,11.89,11.89,30.94,72.25,33.33333333,17.22222222
7/14/2013,15.01,15.01,30.94,68.73,31.11111111,14.44444444
7/15/2013,53.54,53.54,30.94,117.97,25.55555556,17.22222222
7/16/2013,66.71,66.71,30.94,122.5,24.44444444,12.77777778
7/17/2013,15.63,15.63,43.51,72.18,27.77777778,13.88888889
7/18/2013,15.01,15.01,61.88,69.78,31.66666667,16.11111111
7/19/2013,15.01,15.01,34.81,69.82,32.77777778,16.66666667
7/20/2013,15.01,15.01,30.94,69.82,27.77777778,15.55555556
7/21/2013,15.01,15.01,30.94,70.61,32.77777778,17.22222222
7/22/2013,4.48,4.48,30.94,69.9,30.55555556,17.77777778
7/23/2013,0,0,30.94,73.95,32.22222222,17.22222222
7/24/2013,0,0,42.22,76.2,34.44444444,17.77777778
7/25/2013,0,0,35.88,75.29,26.11111111,13.88888889
7/26/2013,0,0,30.94,95.2,26.66666667,12.77777778
7/27/2013,0,0,30.94,101.68,28.88888889,12.77777778
7/28/2013,0,0,30.94,100.6,28.88888889,12.77777778
7/29/2013,14.84,14.84,30.94,115.35,20.55555556,13.88888889
7/30/2013,35.44,35.44,30.94,139.5,21.11111111,12.77777778
7/31/2013,38.92,38.92,30.94,135.63,30.55555556,14.44444444
8/1/2013,34.18,34.18,30.94,136.58,31.66666667,15
8/2/2013,36.23,36.23,30.94,136.13,32.22222222,14.44444444
8/3/2013,36.39,36.39,30.94,136.09,32.77777778,16.11111111
8/4/2013,36.45,36.45,30.94,134.91,31.66666667,13.88888889
8/5/2013,42.71,42.71,30.94,190,31.66666667,15.55555556
8/6/2013,37.86,37.86,30.94,196.91,30,16.11111111
8/7/2013,35.55,35.55,30.94,189.83,31.66666667,16.11111111
8/8/2013,35.53,35.53,30.94,193.42,24.44444444,13.88888889
8/9/2013,35.54,35.54,30.94,179,23.88888889,11.66666667
8/10/2013,35.52,35.52,30.94,173.63,26.11111111,10.55555556
8/11/2013,35.58,35.58,30.94,174.71,30,12.22222222
8/12/2013,35.57,35.57,30.94,175.08,27.77777778,12.77777778
8/13/2013,35.69,35.69,30.94,259.04,26.66666667,12.22222222
8/14/2013,35.66,35.66,30.94,264.5,25,12.77777778
8/15/2013,8.82,8.82,30.94,120.8,27.77777778,11.66666667
8/16/2013,0,0,30.94,71.59,29.44444444,12.77777778
8/17/2013,0,0,30.94,70.97,32.22222222,13.33333333
8/18/2013,0,0,30.94,70.5,34.44444444,13.33333333
8/19/2013,0,0,30.94,71.77,33.33333333,15.55555556
8/20/2013,0,0,30.94,71.22,34.44444444,15.55555556
8/21/2013,0,0,77.35,71.57,35,17.22222222
8/22/2013,0,0,47.22,71.51,35,16.66666667
8/23/2013,0,0,30.94,72.26,27.77777778,14.44444444
8/24/2013,0,0,30.94,72.31,31.11111111,13.88888889
8/25/2013,0,0,30.94,79.9,28.88888889,13.88888889
8/26/2013,0,0,30.94,82.24,30,16.11111111
8/27/2013,0,0,30.94,81.85,31.66666667,15.55555556
8/28/2013,0,0,30.94,76.02,32.22222222,15
8/29/2013,0,0,30.94,73.68,33.33333333,15
8/30/2013,0,0,30.94,74.5,33.33333333,15
8/31/2013,0,0,30.94,74.05,32.77777778,18.33333333
9/1/2013,0,0,30.94,73.78,30.55555556,17.77777778
9/2/2013,0,0,30.94,74.5,23.88888889,13.88888889
9/3/2013,0,0,30.94,74.7,31.11111111,13.88888889
9/4/2013,0,0,51.89,77.25,33.33333333,17.77777778
9/5/2013,0,0,61.88,74.5,32.77777778,16.66666667
9/6/2013,0,0,61.88,143.78,33.33333333,15.55555556
9/7/2013,0,0,61.88,154.67,34.44444444,14.44444444
9/8/2013,0,0,61.88,156.46,33.88888889,13.88888889
9/9/2013,0,0,61.88,155.29,31.11111111,13.33333333
9/10/2013,0,0,33.84,235.58,28.88888889,13.33333333
9/11/2013,0,0,49.63,455.54,18.88888889,15
9/12/2013,85.91,85.91,54.47,370.63,19.44444444,16.11111111
9/13/2013,5.51,5.51,30.94,210.39,19.44444444,15
9/14/2013,91.35,91.35,30.94,431.54,25,15
9/15/2013,101.02,101.02,30.94,518.04,24.44444444,15
9/16/2013,101.32,101.32,50.6,612.38,16.66666667,13.33333333
9/17/2013,186.28,186.28,61.88,639.96,23.33333333,10.55555556
9/18/2013,245.36,245.36,61.88,691.13,28.33333333,11.11111111
9/19/2013,263.26,263.26,82.83,605.08,29.44444444,12.22222222
9/20/2013,263.78,263.78,83.15,551.33,17.77777778,10.55555556
9/21/2013,263.9,263.9,61.88,449.13,22.22222222,10.55555556
9/22/2013,264.2,264.2,61.88,445.88,27.77777778,9.444444444
9/23/2013,264.48,264.48,61.88,446.5,26.11111111,10
9/24/2013,264.82,264.82,61.88,446,18.33333333,5.555555556
9/25/2013,264.8,264.8,76.86,398.39,24.44444444,6.111111111
9/26/2013,258.29,258.29,85.73,315.54,28.33333333,8.333333333
9/27/2013,148.75,148.75,61.88,255.83,19.44444444,7.222222222
9/28/2013,77.6,77.6,61.88,348.17,11.66666667,1.666666667
9/29/2013,63.2,63.2,61.88,281.13,19.44444444,1.666666667
9/30/2013,139.54,139.54,70.9,247.67,23.88888889,7.777777778
10/1/2013,77.75,77.75,92.82,133.42,26.11111111,7.222222222
10/2/2013,62.77,62.77,65.1,116.54,23.33333333,7.222222222
10/3/2013,62.85,62.85,61.88,119.17,23.88888889,5
10/4/2013,80.13,80.13,61.88,138.71,16.66666667,3.888888889
10/5/2013,82.75,82.75,32.87,140,5,-2.222222222
10/6/2013,82.67,82.67,30.94,140.04,14.44444444,-1.111111111
10/7/2013,82.72,82.72,30.94,141.92,19.44444444,0.555555556
10/8/2013,39.09,39.09,30.94,87.89,25.55555556,3.888888889
10/9/2013,31.03,31.03,30.94,74.55,24.44444444,5.555555556
10/10/2013,30.95,30.95,30.94,74.47,16.66666667,5.555555556
10/11/2013,4.36,4.36,30.94,44.66,15,6.111111111
10/12/2013,0,0,30.94,38.96,15,3.333333333
10/13/2013,0,0,30.94,39.5,14.44444444,2.222222222
10/14/2013,0,0,30.94,39.5,16.11111111,2.222222222
10/15/2013,0,0,30.94,40.76,13.88888889,1.111111111
10/16/2013,0,0,30.94,40.39,3.888888889,-0.555555556
10/17/2013,0,0,30.94,39.46,11.66666667,-1.111111111
10/18/2013,0,0,30.94,39.44,9.444444444,0.555555556
10/19/2013,0,0,30.94,39.2,6.666666667,-1.666666667
10/20/2013,0,0,30.94,39.03,17.22222222,-1.111111111
10/21/2013,0,0,30.94,39.71,9.444444444,0.555555556
10/22/2013,0,0,30.94,39.28,14.44444444,0
10/23/2013,0,0,30.94,40.1,17.22222222,1.111111111
10/24/2013,0,0,30.94,40.45,17.77777778,0.555555556
10/25/2013,0,0,30.94,42.29,13.33333333,0.555555556
10/26/2013,0,0,30.94,42.74,19.44444444,0.555555556
10/27/2013,0,0,30.94,42.57,17.22222222,2.222222222
10/28/2013,3.13,3.13,30.94,41.94,20.55555556,2.777777778
10/29/2013,0,0,30.94,42.47,5.555555556,1.666666667
10/30/2013,0,0,30.94,42.04,4.444444444,1.111111111
10/31/2013,0,0,30.94,42.45,11.11111111,-1.111111111
11/1/2013,0,0,30.94,42.54,11.11111111,0
11/2/2013,0,0,30.94,42.65,10.55555556,-2.777777778
11/3/2013,0,0,30.94,42.95,18.88888889,-3.888888889
11/4/2013,0,0,30.94,41.65,19.44444444,-0.555555556
11/5/2013,0,0,30.94,40.3,6.111111111,-0.555555556
11/6/2013,0,0,30.94,40,6.111111111,-6.111111111
11/7/2013,0,0,30.94,40.2,10.55555556,-3.333333333
11/8/2013,48.79,48.79,30.94,96.34,14.44444444,-1.666666667
11/9/2013,62.68,62.68,30.94,101.21,18.33333333,3.333333333
11/10/2013,62.94,62.94,30.94,101.21,17.77777778,-0.555555556
11/11/2013,6.87,6.87,30.94,52.9,19.44444444,-1.111111111
11/12/2013,0,0,30.94,41.79,19.44444444,-1.111111111
11/13/2013,0,0,30.94,37.86,16.11111111,-0.555555556
11/14/2013,0,0,30.94,38.65,20.55555556,0
11/15/2013,0,0,30.94,39.26,15,1.111111111
11/16/2013,0,0,30.94,39.28,18.33333333,0
11/17/2013,0,0,30.94,39.38,15.55555556,1.666666667
11/18/2013,0,0,30.94,39.18,13.33333333,-2.777777778
11/19/2013,0,0,30.94,39.05,18.33333333,-2.777777778
11/20/2013,0,0,30.94,39.39,15.55555556,0.555555556
11/21/2013,0,0,30.94,39.48,14.44444444,-9.444444444
11/22/2013,0,0,30.94,39.61,-6.111111111,-10.55555556
11/23/2013,0,0,30.94,39,0.555555556,-6.111111111
11/24/2013,0,0,30.94,39,1.111111111,-5
11/25/2013,0,0,30.94,39.13,5,-5
11/26/2013,0,0,30.94,38.88,3.888888889,-3.888888889
11/27/2013,0,0,30.94,39.23,8.888888889,-2.777777778
11/28/2013,0,0,30.94,40.24,17.77777778,-2.777777778
11/29/2013,0,0,30.94,39.44,8.333333333,-3.333333333
11/30/2013,0,0,30.94,39.16,15.55555556,-3.333333333
12/1/2013,0,0,30.94,39.44,15,-2.222222222
12/2/2013,18.65,18.65,112.8,63.23,13.33333333,-1.666666667
12/3/2013,91.04,91.04,123.76,148.86,15.55555556,5
12/4/2013,106.3,106.3,123.76,153.21,15.55555556,-15
12/5/2013,106.46,106.46,123.76,153.25,-13.33333333,-22.77777778
12/6/2013,106.53,106.53,123.76,140.92,-13.33333333,-22.77777778
12/7/2013,106.61,106.61,123.76,142.71,-12.22222222,-22.22222222
12/8/2013,106.65,106.65,123.76,141.42,-12.77777778,-20
12/9/2013,106.75,106.75,123.76,140.92,-6.666666667,-18.33333333
12/10/2013,106.8,106.8,123.76,142.5,-3.333333333,-15.55555556
12/11/2013,106.86,106.86,123.76,143.79,9.444444444,-11.66666667
12/12/2013,106.93,106.93,138.26,143.67,2.222222222,-11.66666667
12/13/2013,106.91,106.91,154.7,144.08,13.33333333,-6.666666667
12/14/2013,107.02,107.02,143.74,143.17,10,-7.222222222
12/15/2013,106.99,106.99,123.76,143.33,10,-7.222222222
12/16/2013,107,107,123.76,143.25,13.33333333,-2.222222222
12/17/2013,107.06,107.06,123.76,144,16.11111111,-2.222222222
12/18/2013,107,107,123.76,144.13,17.22222222,-2.222222222
12/19/2013,107.07,107.07,123.76,144,18.33333333,0.555555556
12/20/2013,107.01,107.01,123.76,142.5,7.222222222,-8.333333333
12/21/2013,107.06,107.06,122.79,143.42,-4.444444444,-9.444444444
12/22/2013,107.05,107.05,92.82,143.21,0.555555556,-10
12/23/2013,107.05,107.05,92.82,143.08,4.444444444,-10
12/24/2013,107.09,107.09,111.51,142.54,8.888888889,-6.666666667
12/25/2013,107.07,107.07,123.76,142.33,12.22222222,-8.333333333
12/26/2013,107.08,107.08,117.31,142.5,8.333333333,-9.444444444
12/27/2013,107.09,107.09,92.82,142.54,12.22222222,-9.444444444
12/28/2013,107.07,107.07,92.82,142.42,14.44444444,-2.222222222
12/29/2013,107.09,107.09,92.82,142.13,14.16666667,-6.111111111
12/30/2013,107.17,107.17,98.62,142.54,13.88888889,-10
12/31/2013,107.15,107.15,123.76,142.54,8.333333333,-5
1/1/2014,107.15,107.15,123.76,143.63,13.88888889,-1.666666667
1/2/2014,107.14,107.14,123.76,143.21,4.444444444,-7.777777778
1/3/2014,107.17,107.17,123.76,143.96,7.222222222,-7.222222222
1/4/2014,107.19,107.19,123.76,147.5,17.22222222,-5.555555556
1/5/2014,107.35,107.35,123.76,147,-5,-16.66666667
1/6/2014,107.61,107.61,123.76,147,-9.444444444,-18.88888889
1/7/2014,109.88,109.88,123.76,144.08,2.777777778,-16.66666667
1/8/2014,107.18,107.18,123.76,142.42,7.777777778,-7.222222222
1/9/2014,107.29,107.29,123.76,142.63,5,-7.222222222
1/10/2014,110.23,110.23,123.76,143.67,9.444444444,-6.111111111
1/11/2014,106.99,106.99,123.76,142.67,5,-2.777777778
1/12/2014,106.87,106.87,123.76,144.48,15,-0.555555556
1/13/2014,106.88,106.88,123.76,142.71,4.444444444,-2.222222222
1/14/2014,106.89,106.89,149.87,141.46,8.333333333,-2.777777778
1/15/2014,106.92,106.92,154.7,143.5,8.333333333,-6.666666667
1/16/2014,109.46,109.46,154.7,141.75,12.22222222,-3.888888889
1/17/2014,106.82,106.82,139.07,141.75,7.777777778,-6.111111111
1/18/2014,106.86,106.86,113.77,142,11.66666667,-4.444444444
1/19/2014,106.85,106.85,150.51,140.29,12.22222222,-3.333333333
1/20/2014,106.86,106.86,154.7,140.17,16.66666667,-1.666666667
1/21/2014,110.44,110.44,154.7,142.42,8.333333333,-4.444444444
1/22/2014,106.87,106.87,154.7,140.71,16.66666667,-5.555555556
1/23/2014,106.88,106.88,154.7,148.33,6.666666667,-14.44444444
1/24/2014,106.97,106.97,154.7,147.21,-4.444444444,-15
1/25/2014,106.89,106.89,154.7,139.08,13.33333333,-5
1/26/2014,110.51,110.51,146.16,138.42,15.55555556,-1.111111111
1/27/2014,106.89,106.89,139.23,147.38,15,-8.888888889
1/28/2014,106.93,106.93,139.23,147.38,-7.222222222,-15
1/29/2014,106.82,106.82,142.45,149.58,1.111111111,-16.11111111
1/30/2014,106.83,106.83,154.7,140.04,11.11111111,-5
1/31/2014,106.84,106.84,154.7,141.88,7.777777778,-8.333333333
2/1/2014,106.84,106.84,154.7,141.96,-3.333333333,-7.777777778
2/2/2014,106.84,106.84,154.7,156.46,-5,-16.66666667
2/3/2014,106.84,106.84,154.7,142,-1.111111111,-16.66666667
2/4/2014,106.84,106.84,139.23,142,-1.111111111,-20.83333333
2/5/2014,94.53,94.53,139.23,175.5,-15.55555556,-25
2/6/2014,106.69,106.69,138.75,154.17,-15.55555556,-25
2/7/2014,102.97,102.97,134.23,150.25,-3.888888889,-25
2/8/2014,102.8,102.8,153.25,142.75,7.777777778,-7.777777778
2/9/2014,108.72,108.72,154.7,142.38,10.55555556,-6.666666667
2/10/2014,105.91,105.91,143.9,142.17,-4.444444444,-8.333333333
2/11/2014,106.55,106.55,139.23,142.13,2.777777778,-7.222222222
2/12/2014,106.53,106.53,139.23,142.75,7.777777778,-6.111111111
2/13/2014,90.19,90.19,166.3,124.13,8.888888889,-5.555555556
2/14/2014,86.05,86.05,175.65,120.13,13.88888889,1.666666667
2/15/2014,86.13,86.13,147.45,124.17,13.88888889,2.222222222
2/16/2014,86.06,86.06,139.23,120.58,15.55555556,-1.666666667
2/17/2014,88.84,88.84,139.23,120.46,18.88888889,-1.666666667
2/18/2014,86.07,86.07,151.15,120.58,17.77777778,-1.111111111
2/19/2014,86.01,86.01,170.17,120.83,16.66666667,-1.111111111
2/20/2014,86.07,86.07,160.18,121.42,15.55555556,-3.888888889
2/21/2014,88.97,88.97,146.16,121.79,3.888888889,-3.333333333
2/22/2014,86.08,86.08,154.7,120.13,9.444444444,-2.777777778
2/23/2014,86.08,86.08,154.7,120.46,9.444444444,-2.777777778
2/24/2014,86.07,86.07,154.7,120.13,6.666666667,-2.777777778
2/25/2014,89.35,89.35,154.7,120.54,16.66666667,-7.777777778
2/26/2014,86.05,86.05,154.7,120.33,0,-11.66666667
2/27/2014,86.01,86.01,154.7,120.21,8.333333333,-7.222222222
2/28/2014,86.01,86.01,148.25,120.88,13.33333333,-3.333333333
3/1/2014,86.05,86.05,123.76,121.83,13.88888889,-2.222222222
3/2/2014,89.3,89.3,138.26,121.54,-1.666666667,-13.88888889
3/3/2014,86.07,86.07,154.7,121.13,1.666666667,-13.88888889
3/4/2014,86.03,86.03,154.7,121.88,13.88888889,0
3/5/2014,86.02,86.02,154.7,122,15.55555556,0
3/6/2014,86.08,86.08,154.7,122,11.11111111,-0.555555556
3/7/2014,89.43,89.43,154.7,120.17,17.22222222,4.444444444
3/8/2014,86.06,86.06,154.7,120.09,6.111111111,2.777777778
3/9/2014,86.04,86.04,154.7,120.17,8.888888889,-0.555555556
3/10/2014,86.01,86.01,154.7,120,21.66666667,0.555555556
3/11/2014,89.4,89.4,154.7,120.57,21.11111111,2.777777778
3/12/2014,86.04,86.04,154.7,120.52,7.222222222,-10.55555556
3/13/2014,86.04,86.04,142.78,121.04,10.55555556,-10
3/14/2014,86.05,86.05,131.82,120.26,16.11111111,-3.888888889
3/15/2014,86.02,86.02,123.76,120.78,16.66666667,-2.222222222
3/16/2014,89.43,89.43,137.78,120.54,7.222222222,-5.555555556
3/17/2014,85.95,85.95,154.7,121.26,15.55555556,-5
3/18/2014,86.14,86.14,154.7,122,20.55555556,1.666666667
3/19/2014,86.03,86.03,175.65,121.7,3.333333333,-6.666666667
3/20/2014,86.15,86.15,165.01,122.17,13.88888889,-6.666666667
3/21/2014,89,89,115.06,122,18.33333333,-2.777777778
3/22/2014,86.02,86.02,108.29,122.3,7.222222222,-2.777777778
3/23/2014,86.07,86.07,111.03,121.87,0,-6.111111111
3/24/2014,87.09,87.09,137.94,122.17,15,-4.444444444
3/25/2014,86.01,86.01,147.61,121.13,15,-5
3/26/2014,87.99,87.99,123.76,121.91,16.66666667,-5
3/27/2014,76.06,76.06,123.76,121.78,18.88888889,3.888888889
3/28/2014,85.82,85.82,112.64,120.96,12.77777778,0
3/29/2014,85.8,85.8,108.29,120.04,10.55555556,-1.666666667
3/30/2014,85.71,85.71,108.29,120.74,18.33333333,0.555555556
3/31/2014,88.56,88.56,108.29,120.63,20.55555556,5
4/1/2014,85.77,85.77,84.76,120.33,17.77777778,1.666666667
4/2/2014,43.75,43.75,77.35,81.34,15,-1.666666667
4/3/2014,31.94,31.94,77.35,77.9,8.888888889,-1.666666667
4/4/2014,31.29,31.29,77.35,77.97,7.222222222,-3.888888889
4/5/2014,31.32,31.32,77.35,78.01,10.55555556,-4.444444444
4/6/2014,31.31,31.31,77.35,77.93,13.33333333,-1.111111111
4/7/2014,31.35,31.35,77.35,76.6,11.66666667,1.666666667
4/8/2014,31.31,31.31,77.35,76.2,11.66666667,-0.555555556
4/9/2014,31.35,31.35,77.35,76.22,17.5,-0.277777778
4/10/2014,31.31,31.31,77.35,76.2,23.33333333,0
4/11/2014,31.36,31.36,77.35,158.79,20,4.444444444
4/12/2014,31.3,31.3,73.64,176.88,24.44444444,4.444444444
4/13/2014,31.43,31.43,77.35,253.71,21.66666667,3.888888889
4/14/2014,31.45,31.45,77.35,327.08,6.111111111,-7.222222222
4/15/2014,31.47,31.47,64.94,330.38,3.888888889,-7.777777778
4/16/2014,31.48,31.48,61.88,228.13,17.77777778,0
4/17/2014,31.41,31.41,61.88,151.63,11.66666667,0.555555556
4/18/2014,31.45,31.45,61.88,131.67,16.66666667,1.111111111
4/19/2014,31.47,31.47,61.88,133.29,25,6.666666667
4/20/2014,31.49,31.49,58.58,136.75,20,6.666666667
4/21/2014,31.5,31.5,54.15,206.13,21.11111111,7.222222222
4/22/2014,31.56,31.56,54.15,213.96,19.44444444,7.777777778
4/23/2014,31.5,31.5,54.15,213.54,25.55555556,9.444444444
4/24/2014,31.54,31.54,54.15,263.88,22.77777778,1.111111111
4/25/2014,31.55,31.55,54.15,281.21,22.77777778,1.111111111
4/26/2014,31.58,31.58,54.15,279.13,23.33333333,3.888888889
4/27/2014,31.61,31.61,54.15,278.46,23.88888889,8.333333333
4/28/2014,31.6,31.6,54.15,232.67,10.55555556,4.444444444
4/29/2014,31.65,31.65,49.23,224.92,13.33333333,3.333333333
4/30/2014,31.67,31.67,46.41,224.5,10.55555556,0
5/1/2014,31.61,31.61,46.41,202.71,11.11111111,-2.222222222
5/2/2014,42.08,42.08,54.79,203.5,15.55555556,-0.555555556
5/3/2014,47.25,47.25,61.88,206.38,23.88888889,2.222222222
5/4/2014,47.25,47.25,61.88,206.54,26.11111111,11.11111111
5/5/2014,47.18,47.18,61.88,113,28.88888889,11.66666667
5/6/2014,47.17,47.17,61.88,89.29,25,8.333333333
5/7/2014,47.17,47.17,55.19,86.57,20,2.777777778
5/8/2014,47.23,47.23,56.47,84.99,12.77777778,2.222222222
5/9/2014,47.31,47.31,57.24,194.1,17.22222222,3.888888889
5/10/2014,47.36,47.36,57.24,205.29,19.44444444,3.888888889
5/11/2014,47.39,47.39,57.24,206.22,14.16666667,4.444444444
5/12/2014,47.42,47.42,57.24,205.96,8.888888889,5
5/13/2014,47.42,47.42,57.24,205.42,10,0.555555556
5/14/2014,47.36,47.36,57.24,219.08,10.55555556,-0.555555556
5/15/2014,47.38,47.38,57.24,223.67,12.77777778,0.555555556
5/16/2014,47.37,47.37,57.24,216.57,16.66666667,5.555555556
5/17/2014,47.34,47.34,57.24,221.78,17.22222222,6.111111111
5/18/2014,47.36,47.36,57.24,220.08,20,8.888888889
5/19/2014,47.38,47.38,57.24,219.21,27.77777778,10
5/20/2014,47.42,47.42,57.24,220.13,27.22222222,12.77777778
5/21/2014,47.42,47.42,57.24,220.83,21.11111111,8.888888889
5/22/2014,41.11,41.11,49.23,219.5,20,12.22222222
5/23/2014,39.36,39.36,46.41,221.92,24.44444444,8.333333333
5/24/2014,39.42,39.42,46.41,305,21.66666667,9.444444444
5/25/2014,39.62,39.62,46.41,597.5,20,10.55555556
5/26/2014,39.56,39.56,46.41,464.96,19.44444444,7.777777778
5/27/2014,39.53,39.53,46.41,333.46,23.33333333,8.333333333
5/28/2014,39.48,39.48,46.41,283.13,27.22222222,10.55555556
5/29/2014,75.45,75.45,73.71,280.83,30,13.88888889
5/30/2014,81.42,81.42,80.44,747.04,29.44444444,13.88888889
5/31/2014,81.63,81.63,80.44,1122.61,22.77777778,12.77777778
6/1/2014,81.72,81.72,80.44,1256.25,26.11111111,11.66666667
6/2/2014,81.65,81.65,80.44,1099.13,27.77777778,12.22222222
6/3/2014,81.56,81.56,80.44,1025.42,28.33333333,12.77777778
6/4/2014,81.52,81.52,80.44,970.71,31.66666667,10.55555556
6/5/2014,81.49,81.49,80.44,965.88,28.88888889,10.55555556
6/6/2014,81.6,81.6,80.44,1089.75,25.55555556,11.11111111
6/7/2014,81.63,81.63,80.44,1127.39,25.55555556,10.55555556
6/8/2014,81.67,81.67,80.44,1222.92,21.11111111,11.66666667
6/9/2014,81.64,81.64,122.66,1120.87,18.33333333,5
6/10/2014,81.56,81.56,126.85,928.26,20,7.222222222
6/11/2014,81.23,81.23,126.85,617.04,28.88888889,10
6/12/2014,81.44,81.44,126.85,846,28.33333333,12.77777778
6/13/2014,81.44,81.44,126.85,924.7,24.44444444,13.33333333
6/14/2014,81.51,81.51,126.85,925.17,32.22222222,15
6/15/2014,81.55,81.55,126.85,912.21,25,7.222222222
6/16/2014,81.32,81.32,103.81,673.04,24.44444444,7.777777778
6/17/2014,81.31,81.31,98.19,590.67,30.55555556,10.55555556
6/18/2014,81.39,81.39,100.56,661.79,31.66666667,11.66666667
6/19/2014,81.49,81.49,100.56,707.75,27.22222222,9.444444444
6/20/2014,81.34,81.34,100.56,586.17,27.22222222,10.55555556
6/21/2014,81.27,81.27,100.56,578.08,29.44444444,13.33333333
6/22/2014,81.31,81.31,100.56,536.67,28.88888889,11.66666667
6/23/2014,81.24,81.24,82.33,431,28.88888889,10.55555556
6/24/2014,81.29,81.29,80.44,450,26.11111111,11.66666667
6/25/2014,81.33,81.33,80.44,485.65,25,13.88888889
6/26/2014,81.32,81.32,80.44,531.58,30,11.66666667
6/27/2014,81.3,81.3,122.08,523.38,32.77777778,14.44444444
6/28/2014,81.36,81.36,126.85,536.61,28.88888889,13.33333333
6/29/2014,81.35,81.35,115.64,494.04,28.33333333,12.22222222
6/30/2014,81.27,81.27,119.51,395.42,33.88888889,13.88888889
7/1/2014,81.25,81.25,126.85,389.13,32.77777778,13.88888889
7/2/2014,81.19,81.19,126.85,345.29,23.88888889,14.44444444
7/3/2014,81.09,81.09,126.85,296.79,27.22222222,13.33333333
7/4/2014,81.14,81.14,126.85,284,31.66666667,15.55555556
7/5/2014,81.35,81.35,117.67,505.46,31.11111111,14.44444444
7/6/2014,81.22,81.22,109.21,386.79,32.77777778,16.66666667
7/7/2014,80.98,80.98,114.32,246.83,35,17.22222222
7/8/2014,81.25,81.25,119.12,429.33,35,16.11111111
7/9/2014,81.23,81.23,119.12,395.67,26.11111111,15.55555556
7/10/2014,81.05,81.05,119.12,304.7,33.33333333,15.55555556
7/11/2014,81.17,81.17,119.12,360.42,32.77777778,16.66666667
7/12/2014,40.74,40.74,46.9,435.48,30.55555556,17.77777778
7/13/2014,17.35,17.35,0,542.08,24.44444444,17.22222222
7/14/2014,80.82,80.82,73.06,414.38,26.66666667,16.66666667
7/15/2014,80.86,80.86,126.85,498.88,28.88888889,16.11111111
7/16/2014,81.01,81.01,126.85,663.96,25.55555556,15.55555556
7/17/2014,81.08,81.08,126.85,693.88,25,14.44444444
7/18/2014,81.08,81.08,126.85,531.13,24.44444444,14.44444444
7/19/2014,81.08,81.08,126.85,508.21,30,15.55555556
7/20/2014,114.93,114.93,147.96,359.83,33.33333333,17.22222222
7/21/2014,84.69,84.69,123.76,351,34.44444444,17.77777778
7/22/2014,80.91,80.91,112.8,285.54,33.33333333,15.55555556
7/23/2014,80.93,80.93,123.76,276.08,33.33333333,16.11111111
7/24/2014,80.86,80.86,123.76,279.92,28.33333333,17.22222222
7/25/2014,80.93,80.93,128.11,281.3,33.88888889,17.77777778
7/26/2014,80.9,80.9,128.89,280.48,33.33333333,16.11111111
7/27/2014,80.88,80.88,117.8,280.75,32.22222222,15
7/28/2014,80.92,80.92,131.5,280.17,26.66666667,16.11111111
7/29/2014,80.97,80.97,131.5,313.63,27.77777778,15.55555556
7/30/2014,81.13,81.13,127.87,496.04,27.22222222,15.55555556
7/31/2014,81.3,81.3,77.91,706.79,18.33333333,15
